month,year,topic,topic_id,rank,count,total_articles,percentage,source
12,2021,democrats/trump,3,2,169,809,20.88998763906057,msnbc
12,2021,biden/trump,0,3,163,809,20.148331273176762,msnbc
1,2022,russia/ukraine,4,1,206,820,25.121951219512194,msnbc
1,2022,election/trump,3,2,169,820,20.609756097560975,msnbc
1,2022,russian/ukraine,1,3,163,820,19.878048780487806,msnbc
2,2022,russia/ukraine,4,1,185,738,25.067750677506773,msnbc
2,2022,election/trump,3,2,152,738,20.59620596205962,msnbc
2,2022,russian/ukraine,1,3,146,738,19.78319783197832,msnbc
3,2022,russia/ukraine,4,1,201,801,25.0936329588015,msnbc
3,2022,election/trump,3,2,165,801,20.59925093632959,msnbc
3,2022,russian/ukraine,1,3,159,801,19.850187265917604,msnbc
4,2022,jan/trump,0,1,198,768,25.78125,msnbc
4,2022,court/supreme court,1,2,163,768,21.223958333333336,msnbc
4,2022,election/trump,2,3,141,768,18.359375,msnbc
5,2022,jan/trump,0,1,186,722,25.761772853185594,msnbc
5,2022,court/supreme court,1,2,154,722,21.329639889196674,msnbc
5,2022,election/trump,2,3,132,722,18.282548476454295,msnbc
6,2022,jan/trump,0,1,173,670,25.82089552238806,msnbc
6,2022,court/supreme court,1,2,142,670,21.19402985074627,msnbc
6,2022,election/trump,2,3,123,670,18.35820895522388,msnbc
7,2022,jan/trump,4,1,154,664,23.19277108433735,msnbc
7,2022,election/trump,2,2,149,664,22.439759036144576,msnbc
7,2022,house/republicans,3,3,141,664,21.234939759036145,msnbc
8,2022,jan/trump,4,1,157,676,23.224852071005916,msnbc
8,2022,election/trump,2,2,152,676,22.485207100591715,msnbc
8,2022,house/republicans,3,3,144,676,21.301775147928996,msnbc
9,2022,jan/trump,4,1,142,614,23.12703583061889,msnbc
9,2022,election/trump,2,2,138,614,22.475570032573287,msnbc
9,2022,house/republicans,3,3,131,614,21.335504885993487,msnbc
10,2022,biden/trump,4,1,198,814,24.324324324324326,msnbc
10,2022,jan/trump,1,2,177,814,21.744471744471745,msnbc
10,2022,gop/midterms,3,3,167,814,20.515970515970515,msnbc
11,2022,biden/trump,4,1,173,711,24.331926863572434,msnbc
11,2022,jan/trump,1,2,154,711,21.659634317862167,msnbc
11,2022,gop/midterms,3,3,146,711,20.534458509142052,msnbc
12,2022,biden/trump,4,1,167,686,24.34402332361516,msnbc
12,2022,jan/trump,1,2,149,686,21.720116618075803,msnbc
12,2022,gop/midterms,3,3,141,686,20.55393586005831,msnbc
1,2023,indictment/trump,4,1,154,704,21.875,msnbc
1,2023,biden/trump,3,2,141,704,20.02840909090909,msnbc
1,2023,fox/news,1,3,139,704,19.744318181818183,msnbc
2,2023,indictment/trump,4,1,176,801,21.972534332084894,msnbc
2,2023,biden/trump,3,2,161,801,20.09987515605493,msnbc
2,2023,fox/news,1,3,158,801,19.72534332084894,msnbc
3,2023,indictment/trump,4,1,196,893,21.948488241881297,msnbc
3,2023,biden/trump,3,2,179,893,20.044792833146698,msnbc
3,2023,fox/news,1,3,176,893,19.70884658454647,msnbc
4,2023,court/supreme court,3,1,166,702,23.646723646723647,msnbc
4,2023,biden/trump,4,2,146,702,20.7977207977208,msnbc
4,2023,classified/trump,1,3,143,702,20.37037037037037,msnbc
5,2023,court/supreme court,3,1,180,759,23.715415019762844,msnbc
5,2023,biden/trump,4,2,158,759,20.816864295125164,msnbc
5,2023,classified/trump,1,3,155,759,20.421607378129117,msnbc
6,2023,court/supreme court,3,1,185,780,23.717948717948715,msnbc
6,2023,biden/trump,4,2,163,780,20.897435897435898,msnbc
6,2023,classified/trump,1,3,159,780,20.384615384615383,msnbc
7,2023,election/trump,3,1,205,728,28.15934065934066,msnbc
7,2023,biden/republicans,2,2,184,728,25.274725274725274,msnbc
7,2023,debate/gop,1,3,121,728,16.62087912087912,msnbc
8,2023,election/trump,3,1,211,751,28.095872170439414,msnbc
8,2023,biden/republicans,2,2,190,751,25.299600532623167,msnbc
8,2023,debate/gop,1,3,125,751,16.644474034620508,msnbc
9,2023,election/trump,3,1,174,619,28.109854604200322,msnbc
9,2023,biden/republicans,2,2,157,619,25.363489499192244,msnbc
9,2023,debate/gop,1,3,103,619,16.63974151857835,msnbc
10,2023,hamas/israel,0,1,191,806,23.69727047146402,msnbc
10,2023,2023/trump,2,2,160,806,19.851116625310176,msnbc
10,2023,house/house speaker,3,3,156,806,19.35483870967742,msnbc
11,2023,hamas/israel,0,1,162,686,23.61516034985423,msnbc
11,2023,2023/trump,2,2,136,686,19.825072886297377,msnbc
11,2023,house/house speaker,3,3,132,686,19.24198250728863,msnbc
12,2023,hamas/israel,0,1,166,703,23.61308677098151,msnbc
12,2023,2023/trump,2,2,139,703,19.7724039829303,msnbc
12,2023,house/house speaker,3,3,136,703,19.34566145092461,msnbc
1,2024,election/trump,1,1,194,772,25.129533678756477,msnbc
1,2024,court/supreme court,3,2,162,772,20.984455958549223,msnbc
1,2024,new/trump,2,3,159,772,20.595854922279795,msnbc
2,2024,election/trump,1,1,192,763,25.16382699868938,msnbc
2,2024,court/supreme court,3,2,160,763,20.96985583224115,msnbc
2,2024,new/trump,2,3,157,763,20.57667103538663,msnbc
3,2024,election/trump,1,1,235,933,25.187566988210076,msnbc
3,2024,court/supreme court,3,2,196,933,21.007502679528404,msnbc
3,2024,new/trump,2,3,192,933,20.578778135048232,msnbc
4,2024,biden/trump,4,1,229,843,27.164887307236064,msnbc
4,2024,republicans/trump,0,2,172,843,20.40332147093713,msnbc
4,2024,trial/trump,2,3,161,843,19.098457888493474,msnbc
5,2024,biden/trump,4,1,224,823,27.217496962332927,msnbc
5,2024,republicans/trump,0,2,168,823,20.413122721749698,msnbc
5,2024,trial/trump,2,3,157,823,19.07654921020656,msnbc
6,2024,biden/trump,4,1,203,747,27.17536813922356,msnbc
6,2024,republicans/trump,0,2,153,747,20.481927710843372,msnbc
6,2024,trial/trump,2,3,142,747,19.009370816599734,msnbc
7,2024,harris/trump,0,1,258,790,32.65822784810127,msnbc
7,2024,trump/vance,2,2,142,790,17.974683544303797,msnbc
7,2024,speech/trump,3,3,130,790,16.455696202531644,msnbc
8,2024,harris/trump,0,1,255,782,32.608695652173914,msnbc
8,2024,trump/vance,2,2,140,782,17.902813299232736,msnbc
8,2024,speech/trump,3,3,129,782,16.496163682864452,msnbc
9,2024,harris/trump,0,1,217,665,32.631578947368425,msnbc
9,2024,trump/vance,2,2,119,665,17.894736842105264,msnbc
9,2024,speech/trump,3,3,109,665,16.390977443609025,msnbc
10,2024,harris/trump,4,1,191,803,23.785803237858033,msnbc
10,2024,trump/trumps,3,2,180,803,22.415940224159403,msnbc
10,2024,gaetz/trump,2,3,161,803,20.049813200498132,msnbc
11,2024,harris/trump,4,1,158,663,23.83107088989442,msnbc
11,2024,trump/trumps,3,2,149,663,22.473604826546005,msnbc
11,2024,gaetz/trump,2,3,133,663,20.060331825037707,msnbc
12,2024,harris/trump,4,1,143,601,23.793677204658902,msnbc
12,2024,trump/trumps,3,2,135,601,22.462562396006653,msnbc
12,2024,gaetz/trump,2,3,120,601,19.966722129783694,msnbc
1,2025,republicans/trump,3,1,199,827,24.062877871825876,msnbc
1,2025,musk/trump,0,2,181,827,21.886336154776302,msnbc
1,2025,house/trump,4,3,161,827,19.46795646916566,msnbc
2,2025,republicans/trump,3,1,152,633,24.01263823064771,msnbc
2,2025,musk/trump,0,2,139,633,21.958925750394943,msnbc
2,2025,house/trump,4,3,123,633,19.431279620853083,msnbc
3,2025,republicans/trump,3,1,196,812,24.137931034482758,msnbc
3,2025,musk/trump,0,2,178,812,21.921182266009854,msnbc
3,2025,house/trump,4,3,158,812,19.458128078817737,msnbc
