month,year,topic,topic_id,rank,count,total_articles,percentage
2,2020,coronavirus/virus,3,1,283,1000,28.299999999999997
2,2020,amid/man,2,2,204,1000,20.4
2,2020,trump/year,0,3,185,1000,18.5
3,2020,coronavirus/virus,3,1,283,1000,28.299999999999997
3,2020,amid/man,2,2,204,1000,20.4
3,2020,trump/year,0,3,185,1000,18.5
4,2020,covid/covid 19,0,1,234,1000,23.400000000000002
4,2020,coronavirus/virus,2,2,207,1000,20.7
4,2020,death/virus,1,3,196,1000,19.6
5,2020,covid/covid 19,0,1,234,1000,23.400000000000002
5,2020,coronavirus/virus,2,2,207,1000,20.7
5,2020,death/virus,1,3,196,1000,19.6
6,2020,covid/covid 19,0,1,234,1000,23.400000000000002
6,2020,coronavirus/virus,2,2,207,1000,20.7
6,2020,death/virus,1,3,196,1000,19.6
7,2020,court/police,3,1,271,1000,27.1
7,2020,biden/trump,0,2,185,1000,18.5
7,2020,china/death,2,3,184,1000,18.4
8,2020,court/police,3,1,271,1000,27.1
8,2020,biden/trump,0,2,185,1000,18.5
8,2020,china/death,2,3,184,1000,18.4
9,2020,court/police,3,1,271,1000,27.1
9,2020,biden/trump,0,2,185,1000,18.5
9,2020,china/death,2,3,184,1000,18.4
10,2020,covid/covid 19,3,1,215,1000,21.5
10,2020,biden/trump,1,2,211,1000,21.099999999999998
10,2020,death/police,0,3,207,1000,20.7
11,2020,covid/covid 19,3,1,215,1000,21.5
11,2020,biden/trump,1,2,211,1000,21.099999999999998
11,2020,death/police,0,3,207,1000,20.7
12,2020,covid/covid 19,3,1,215,1000,21.5
12,2020,biden/trump,1,2,211,1000,21.099999999999998
12,2020,death/police,0,3,207,1000,20.7
1,2021,covid/covid 19,3,1,253,1000,25.3
1,2021,court/vaccine,2,2,208,1000,20.8
1,2021,man/woman,4,3,201,1000,20.1
2,2021,covid/covid 19,3,1,253,1000,25.3
2,2021,court/vaccine,2,2,208,1000,20.8
2,2021,man/woman,4,3,201,1000,20.1
3,2021,covid/covid 19,3,1,253,1000,25.3
3,2021,court/vaccine,2,2,208,1000,20.8
3,2021,man/woman,4,3,201,1000,20.1
4,2021,police/shooting,4,1,226,1000,22.6
4,2021,court/virus,1,2,208,1000,20.8
4,2021,biden/shares,3,3,203,1000,20.3
5,2021,police/shooting,4,1,226,1000,22.6
5,2021,court/virus,1,2,208,1000,20.8
5,2021,biden/shares,3,3,203,1000,20.3
6,2021,police/shooting,4,1,226,1000,22.6
6,2021,court/virus,1,2,208,1000,20.8
6,2021,biden/shares,3,3,203,1000,20.3
7,2021,court/police,3,1,244,1000,24.4
7,2021,covid/covid 19,0,2,205,1000,20.5
7,2021,china/state,4,3,192,1000,19.2
8,2021,court/police,3,1,244,1000,24.4
8,2021,covid/covid 19,0,2,205,1000,20.5
8,2021,china/state,4,3,192,1000,19.2
9,2021,court/police,3,1,244,1000,24.4
9,2021,covid/covid 19,0,2,205,1000,20.5
9,2021,china/state,4,3,192,1000,19.2
10,2021,vaccine/virus,0,1,228,1000,22.8
10,2021,dies/police,4,2,201,1000,20.1
10,2021,climate/shooting,1,3,199,1000,19.900000000000002
11,2021,vaccine/virus,0,1,228,1000,22.8
11,2021,dies/police,4,2,201,1000,20.1
11,2021,climate/shooting,1,3,199,1000,19.900000000000002
12,2021,vaccine/virus,0,1,228,1000,22.8
12,2021,dies/police,4,2,201,1000,20.1
12,2021,climate/shooting,1,3,199,1000,19.900000000000002
1,2022,russia/ukraine,0,1,234,1000,23.400000000000002
1,2022,house/president,3,2,222,1000,22.2
1,2022,court/covid,1,3,189,1000,18.9
2,2022,russia/ukraine,0,1,234,1000,23.400000000000002
2,2022,house/president,3,2,222,1000,22.2
2,2022,court/covid,1,3,189,1000,18.9
3,2022,russia/ukraine,0,1,234,1000,23.400000000000002
3,2022,house/president,3,2,222,1000,22.2
3,2022,court/covid,1,3,189,1000,18.9
4,2022,russia/ukraine,1,1,226,1000,22.6
4,2022,abortion/biden,0,2,226,1000,22.6
4,2022,death/killed,4,3,195,1000,19.5
5,2022,russia/ukraine,1,1,226,1000,22.6
5,2022,abortion/biden,0,2,226,1000,22.6
5,2022,death/killed,4,3,195,1000,19.5
6,2022,russia/ukraine,1,1,226,1000,22.6
6,2022,abortion/biden,0,2,226,1000,22.6
6,2022,death/killed,4,3,195,1000,19.5
7,2022,case/police,0,1,226,1000,22.6
7,2022,court/man,3,2,208,1000,20.8
7,2022,police/shooting,4,3,208,1000,20.8
8,2022,case/police,0,1,226,1000,22.6
8,2022,court/man,3,2,208,1000,20.8
8,2022,police/shooting,4,3,208,1000,20.8
9,2022,case/police,0,1,226,1000,22.6
9,2022,court/man,3,2,208,1000,20.8
9,2022,police/shooting,4,3,208,1000,20.8
10,2022,judge/twitter,0,1,214,1000,21.4
10,2022,police/shooting,2,2,204,1000,20.4
10,2022,russian/ukraine,1,3,196,1000,19.6
11,2022,judge/twitter,0,1,214,1000,21.4
11,2022,police/shooting,2,2,204,1000,20.4
11,2022,russian/ukraine,1,3,196,1000,19.6
12,2022,judge/twitter,0,1,214,1000,21.4
12,2022,police/shooting,2,2,204,1000,20.4
12,2022,russian/ukraine,1,3,196,1000,19.6
1,2023,russia/ukraine,1,1,235,1000,23.5
1,2023,president/trump,3,2,211,1000,21.099999999999998
1,2023,dead/man,2,3,207,1000,20.7
2,2023,russia/ukraine,1,1,235,1000,23.5
2,2023,president/trump,3,2,211,1000,21.099999999999998
2,2023,dead/man,2,3,207,1000,20.7
3,2023,russia/ukraine,1,1,235,1000,23.5
3,2023,president/trump,3,2,211,1000,21.099999999999998
3,2023,dead/man,2,3,207,1000,20.7
4,2023,court/supreme court,4,1,250,1000,25.0
4,2023,russia/ukraine,1,2,200,1000,20.0
4,2023,police/shooting,0,3,193,1000,19.3
5,2023,court/supreme court,4,1,250,1000,25.0
5,2023,russia/ukraine,1,2,200,1000,20.0
5,2023,police/shooting,0,3,193,1000,19.3
6,2023,court/supreme court,4,1,250,1000,25.0
6,2023,russia/ukraine,1,2,200,1000,20.0
6,2023,police/shooting,0,3,193,1000,19.3
7,2023,death/police,2,1,254,1000,25.4
7,2023,russia/ukraine,1,2,203,1000,20.3
7,2023,election/president,0,3,184,1000,18.4
8,2023,death/police,2,1,254,1000,25.4
8,2023,russia/ukraine,1,2,203,1000,20.3
8,2023,election/president,0,3,184,1000,18.4
9,2023,death/police,2,1,254,1000,25.4
9,2023,russia/ukraine,1,2,203,1000,20.3
9,2023,election/president,0,3,184,1000,18.4
10,2023,election/trump,0,1,235,1000,23.5
10,2023,gaza/israel,2,2,228,1000,22.8
10,2023,trump/trumps,4,3,187,1000,18.7
11,2023,election/trump,0,1,235,1000,23.5
11,2023,gaza/israel,2,2,228,1000,22.8
11,2023,trump/trumps,4,3,187,1000,18.7
12,2023,election/trump,0,1,235,1000,23.5
12,2023,gaza/israel,2,2,228,1000,22.8
12,2023,trump/trumps,4,3,187,1000,18.7
1,2024,court/police,3,1,253,1000,25.3
1,2024,biden/trump,1,2,218,1000,21.8
1,2024,president/trump,2,3,181,1000,18.099999999999998
2,2024,court/police,3,1,253,1000,25.3
2,2024,biden/trump,1,2,218,1000,21.8
2,2024,president/trump,2,3,181,1000,18.099999999999998
3,2024,court/police,3,1,253,1000,25.3
3,2024,biden/trump,1,2,218,1000,21.8
3,2024,president/trump,2,3,181,1000,18.099999999999998
4,2024,man/new,3,1,235,1000,23.5
4,2024,biden/election,0,2,234,1000,23.400000000000002
4,2024,court/supreme court,2,3,184,1000,18.4
5,2024,man/new,3,1,235,1000,23.5
5,2024,biden/election,0,2,234,1000,23.400000000000002
5,2024,court/supreme court,2,3,184,1000,18.4
6,2024,man/new,3,1,235,1000,23.5
6,2024,biden/election,0,2,234,1000,23.400000000000002
6,2024,court/supreme court,2,3,184,1000,18.4
7,2024,harris/trump,0,1,228,1000,22.8
7,2024,china/israel,1,2,223,1000,22.3
7,2024,court/new,3,3,198,1000,19.8
8,2024,harris/trump,0,1,228,1000,22.8
8,2024,china/israel,1,2,223,1000,22.3
8,2024,court/new,3,3,198,1000,19.8
9,2024,harris/trump,0,1,228,1000,22.8
9,2024,china/israel,1,2,223,1000,22.3
9,2024,court/new,3,3,198,1000,19.8
10,2024,election/trump,3,1,234,1000,23.400000000000002
10,2024,man/years,2,2,207,1000,20.7
10,2024,death/police,1,3,192,1000,19.2
11,2024,election/trump,3,1,234,1000,23.400000000000002
11,2024,man/years,2,2,207,1000,20.7
11,2024,death/police,1,3,192,1000,19.2
12,2024,election/trump,3,1,234,1000,23.400000000000002
12,2024,man/years,2,2,207,1000,20.7
12,2024,death/police,1,3,192,1000,19.2
1,2025,trump/trump administration,4,1,215,1000,21.5
1,2025,court/killed,1,2,205,1000,20.5
1,2025,term/trump,0,3,199,1000,19.900000000000002
2,2025,trump/trump administration,4,1,215,1000,21.5
2,2025,court/killed,1,2,205,1000,20.5
2,2025,term/trump,0,3,199,1000,19.900000000000002
3,2025,trump/trump administration,4,1,215,1000,21.5
3,2025,court/killed,1,2,205,1000,20.5
3,2025,term/trump,0,3,199,1000,19.900000000000002
4,2025,house/tennessee,0,1,32,64,50.0
4,2025,court/death,2,2,19,64,29.6875
4,2025,trumps/trumps tariff,1,3,13,64,20.3125
