source,topic,decay_rate,half_life_days,r2,n_obs,avg_tone,first_date
ABC News,"GENERAL_GOVERNMENT,3938",8.732772724406864e-05,7937.309288064913,0.38065673727464944,6,,2016-07-02 21:15:00
ABC News,"GENERAL_GOVERNMENT,4028",0.00012695269319890054,5459.885592769356,0.35200702224367286,5,,2020-03-06 07:15:00
ABC News,"GENERAL_GOVERNMENT,425",1.5027814869149691e-05,46124.28264490359,0.03424635230361228,24,,2015-03-11 17:45:00
ABC News,"GENERAL_GOVERNMENT,4434",0.00038554996930886435,1797.814124593185,0.618074095746626,3,,2020-11-16 10:45:00
ABC News,"GENERAL_GOVERNMENT,5433",0.0028756390645969104,241.04109208055513,1.0,2,,2022-06-21 19:30:00
ABC News,"GENERAL_GOVERNMENT,580",1.4624670513596612e-05,47395.7467907071,0.038881084302540225,32,,2015-07-21 14:30:00
ABC News,"GENERAL_GOVERNMENT,5923",0.0003001222117751032,2309.549754615815,1.0,2,,2019-03-05 23:15:00
ABC News,"GENERAL_GOVERNMENT,596",1.7350959729459412e-05,39948.63635024649,0.05760360228338379,29,,2015-04-13 08:45:00
ABC News,"GENERAL_GOVERNMENT,684",1.1099643868160733e-05,62447.69551104555,0.014693579612887198,21,,2015-10-17 15:00:00
ABC News,"GENERAL_GOVERNMENT,709",2.9051979824415604e-05,23858.862106788907,0.0905525318156396,21,,2015-06-22 19:45:00
ABC News,"GENERAL_GOVERNMENT,723",1.7429855208703454e-05,39767.810590522175,0.06159403098381622,20,,2015-02-26 23:45:00
ABC News,"GENERAL_GOVERNMENT,73",1.3821632590539288e-05,50149.44334682972,0.03697644556032298,30,,2015-08-03 13:30:00
ABC News,"GENERAL_GOVERNMENT,734",2.0405521229013047e-05,33968.60941608355,0.06549627712383421,24,,2015-04-29 12:30:00
ABC News,"GENERAL_GOVERNMENT,739",1.0984172181939186e-05,63104.18018570923,0.007855511441649643,32,,2015-09-21 21:15:00
ABC News,"GENERAL_GOVERNMENT,8083",0.00044951785821304254,1541.9791847990123,1.0,2,,2022-07-28 08:30:00
ABC News,"GENERAL_HEALTH,1087",2.8668977362747785e-05,24177.603958089367,0.1184878536341919,23,,2015-07-27 22:15:00
ABC News,"GENERAL_HEALTH,1220",2.7535835129070542e-05,25172.549781436104,0.11190765777799849,26,,2015-05-22 07:15:00
ABC News,"GENERAL_HEALTH,1223",1.0403216508064686e-05,66628.16062922559,0.011225826588066368,20,,2015-05-22 02:00:00
ABC News,"GENERAL_HEALTH,1392",3.5741914882546066e-05,19393.11821534306,0.13391026489011482,19,,2015-10-22 22:45:00
ABC News,"GENERAL_HEALTH,1531",2.6747276604814757e-05,25914.682485287954,0.06850962507972447,23,,2016-05-17 08:15:00
ABC News,"GENERAL_HEALTH,1620",2.9258580562301348e-05,23690.389869870894,0.01868476878059122,16,,2019-12-26 12:45:00
ABC News,"GENERAL_HEALTH,1759",2.669863130879772e-05,25961.899415103715,0.035370196594975645,20,,2017-10-03 15:15:00
ABC News,"GENERAL_HEALTH,1794",3.2483664458818425e-05,21338.330884395487,0.11805550118837294,13,,2015-02-26 07:45:00
ABC News,"GENERAL_HEALTH,182",1.710655121056737e-05,40519.39938260389,0.03782630058687353,44,,2015-09-29 16:00:00
ABC News,"GENERAL_HEALTH,2153",1.8708579783144303e-05,37049.695305276124,0.018328638864015034,14,,2016-08-04 14:00:00
ABC News,"GENERAL_HEALTH,2425",4.349213660767171e-05,15937.298891811144,0.07711266982537579,11,,2017-06-30 01:00:00
ABC News,"GENERAL_HEALTH,2473",1.3728456840854459e-05,50489.810223769025,0.011933254545453575,10,,2016-02-26 15:45:00
ABC News,"GENERAL_HEALTH,2489",3.7799696473494954e-05,18337.374244419614,0.09831707004516133,14,,2015-03-08 15:30:00
ABC News,"GENERAL_HEALTH,253",1.669854374963496e-05,41509.4388440368,0.06310181597385855,45,,2015-06-26 06:15:00
ABC News,"GENERAL_HEALTH,2844",6.380790159840763e-05,10863.0304898985,0.21084910090165754,7,,2015-07-28 18:45:00
ABC News,"GENERAL_HEALTH,3025",1.0263240834386533e-05,67536.87180735216,0.003438249520019254,7,,2017-02-08 20:30:00
ABC News,"GENERAL_HEALTH,3157",2.994216823224932e-05,23149.53196386722,0.025501648738938454,7,,2017-07-13 16:00:00
ABC News,"GENERAL_HEALTH,3970",3.838090065795087e-05,18059.690332367307,0.07623831686564608,6,,2016-01-10 09:30:00
ABC News,"GENERAL_HEALTH,4359",0.00011859668045951656,5844.57488923186,0.03548944230876394,4,,2020-09-25 20:15:00
ABC News,"GENERAL_HEALTH,5299",0.0013164451561953393,526.5294777362479,1.0,2,,2020-11-16 10:45:00
ABC News,"GENERAL_HEALTH,594",1.765682306606118e-05,39256.61926647884,0.05490470767225519,33,,2015-05-22 21:30:00
ABC News,"GENERAL_HEALTH,738",3.039376456676684e-05,22805.571815142852,0.08301222662789842,25,,2015-11-05 13:30:00
ABC News,"GENERAL_HEALTH,777",2.2265581969390187e-05,31130.880904566326,0.05928206529831104,21,,2015-07-30 21:45:00
ABC News,"GENERAL_HEALTH,933",3.1359378183373725e-05,22103.34581593973,0.14018036233746345,26,,2015-04-23 15:30:00
ABC News,"GEN_HOLIDAY,145",0.00020746752164537566,3340.991279322949,0.9778164037694407,4,,2016-07-04 17:45:00
ABC News,"GEN_HOLIDAY,154",5.911389945551112e-05,11725.620995136771,0.2480907733577249,4,,2015-08-13 19:15:00
ABC News,"GEN_HOLIDAY,1607",0.0017476944315007088,396.60661959353746,1.0,2,,2024-05-06 19:30:00
ABC News,"GEN_HOLIDAY,2318",0.0003228225383026787,2147.1461819374267,1.0,2,,2016-06-19 19:00:00
ABC News,"GEN_HOLIDAY,87",0.00015657536745046965,4426.923543891489,0.9883182278362682,4,,2017-02-14 16:00:00
ABC News,"GOV_LOCALGOV,1837",0.00022253847865431634,3114.7295728423505,1.0,2,,2018-09-29 01:15:00
ABC News,"HEALTH_PANDEMIC,1110",5.7845051273754136e-05,11982.825934056089,0.03730649223718496,9,,2020-06-01 06:30:00
ABC News,"HEALTH_PANDEMIC,1223",0.0006797061071367423,1019.7748310366424,0.23720515584830992,3,,2020-06-25 08:45:00
ABC News,"HEALTH_PANDEMIC,170",0.00010404305220186243,6662.118862248618,0.09725205941515103,6,,2021-01-26 16:45:00
ABC News,"HEALTH_PANDEMIC,1790",8.598862574657926e-05,8060.917063644543,0.03481043973842057,8,,2020-10-29 11:15:00
ABC News,"HEALTH_PANDEMIC,1996",0.0006558432641348412,1056.8793162407694,0.7592584960547818,6,,2020-04-27 04:45:00
ABC News,"HEALTH_PANDEMIC,2153",0.00021065802915381368,3290.39051273872,0.17958995062219507,4,,2020-05-24 13:30:00
ABC News,"HEALTH_PANDEMIC,236",5.3900267727514e-05,12859.809603619473,0.06624967941382387,12,,2020-03-18 08:00:00
ABC News,"HEALTH_PANDEMIC,2965",6.827915748531121e-05,10151.665692551362,0.005388707920453539,3,,2020-12-07 13:45:00
ABC News,"HEALTH_PANDEMIC,4615",0.000505567466469033,1371.0280556638666,1.0,2,,2020-11-16 10:45:00
ABC News,"HEALTH_PANDEMIC,50",0.00013608401804161868,5093.523769616793,0.13366245109953379,5,,2020-04-03 10:45:00
ABC News,"HEALTH_PANDEMIC,561",0.00015969380254951242,4340.476396039463,0.23183194471231972,9,,2020-04-27 04:45:00
ABC News,"HEALTH_PANDEMIC,836",9.1285529793318e-05,7593.176948518766,0.03219470800176005,5,,2021-02-06 00:00:00
ABC News,"HEALTH_PANDEMIC,86",0.00017462173581674713,3969.4209733853127,0.14242878481030352,8,,2020-05-06 19:15:00
ABC News,"HEALTH_SEXTRANSDISEASE,58",0.0005817289929815844,1191.529370071964,1.0,2,,2022-09-19 17:45:00
ABC News,"HUMAN_RIGHTS_ABUSES_TORTURE,502",0.0003492378192146119,1984.7426092590388,1.0,2,,2021-02-05 22:00:00
ABC News,"IDEOLOGY,1027",0.0002498244658707113,2774.5368258634103,1.0,2,,2016-06-29 16:00:00
ABC News,"IDEOLOGY,218",0.00012908790452345254,5369.574966134919,1.0,2,,2016-06-29 16:00:00
ABC News,"IDEOLOGY,406",0.00013895308708298986,4988.353948163544,1.0,2,,2015-06-15 20:00:00
ABC News,"IMMIGRATION,1814",0.000827479812465642,837.6605327622125,1.0,2,,2022-12-19 09:00:00
ABC News,"INFO_RUMOR,1163",0.0005501561846786492,1259.9098217260218,1.0,2,,2022-08-17 08:15:00
ABC News,"KIDNAP,107",0.00011426008855905097,6066.398068663482,0.4167118269314142,5,,2017-02-09 13:15:00
ABC News,"KIDNAP,3155",0.0003928925466164383,1764.2156526747015,1.0,2,,2022-02-13 17:30:00
ABC News,"KILL,1250",1.1986647954082855e-05,57826.6070059935,0.013109420111511616,10,,2015-04-23 15:45:00
ABC News,"KILL,1343",4.772443553298346e-05,14523.947173369821,0.2035446005780952,14,,2015-09-23 15:45:00
ABC News,"KILL,1537",6.753947966697569e-05,10262.844546296803,0.2583961375178224,9,,2016-05-30 17:30:00
ABC News,"KILL,1654",4.4026644669181687e-05,15743.811179986264,0.06674756197022258,8,,2018-08-07 11:45:00
ABC News,"KILL,1659",7.887908527164698e-05,8787.46474015079,0.12330283768096639,12,,2019-07-14 17:45:00
ABC News,"KILL,1766",0.00012422148165409927,5579.930067893146,0.1495585820205746,7,,2019-09-13 16:00:00
ABC News,"KILL,1892",6.428523321052817e-05,10782.370164077225,0.2783132164054357,11,,2016-06-27 19:00:00
ABC News,"KILL,2744",7.812632214803469e-05,8872.133763657295,0.17591977877940457,9,,2018-12-19 03:15:00
ABC News,"KILL,3034",0.00015083293867501176,4595.462944956716,0.6888041276282015,9,,2016-03-23 14:15:00
ABC News,"KILL,3055",2.9310725488946095e-05,23648.24374003812,0.0215277070111779,6,,2018-10-09 13:00:00
ABC News,"KILL,309",1.726423772740786e-05,40149.3069954394,0.04906502732308071,25,,2015-05-30 23:15:00
ABC News,"KILL,3278",0.0007038411845009391,984.806225926412,0.9061324660554486,3,,2022-02-13 17:30:00
ABC News,"KILL,3380",2.3742874578797577e-05,29193.90313331844,0.01487351198023601,4,,2017-10-29 03:00:00
ABC News,"KILL,3386",0.0003995236379352413,1734.934093367205,0.9883025711355358,3,,2022-02-13 17:30:00
ABC News,"KILL,4204",0.0002204812985906278,3143.791264795324,1.0,2,,2019-03-15 14:15:00
ABC News,"KILL,458",1.4048989740240272e-05,49337.86652107632,0.022241404337572712,22,,2015-10-14 17:30:00
ABC News,"KILL,505",1.8875902845627708e-05,36721.2729493626,0.08089819405220522,24,,2015-05-28 12:45:00
ABC News,"KILL,5651",0.0004219199876255614,1642.8403509887476,1.0,2,,2019-03-05 23:15:00
ABC News,"KILL,621",1.7276155604536413e-05,40121.610179173025,0.04702955766873873,31,,2015-04-28 16:30:00
ABC News,"KILL,657",2.4075587391271184e-05,28790.45770701536,0.08711133382748626,15,,2015-11-11 03:00:00
ABC News,"KILL,956",1.2220083772314682e-05,56721.96635266208,0.020904771920129517,17,,2016-04-11 20:15:00
ABC News,"LEADER,1132",1.5250333616978332e-05,45451.27981910234,0.05453732837282599,28,,2015-12-23 17:45:00
ABC News,"LEADER,1203",2.405696714462116e-05,28812.741705677745,0.1319941426030743,29,,2015-05-23 17:00:00
ABC News,"LEADER,1312",3.131765103864473e-05,22132.79596559235,0.14128661329696313,24,,2015-02-26 20:00:00
ABC News,"LEADER,1332",2.33127744065883e-05,29732.50495505411,0.10503019855432916,34,,2015-12-05 07:30:00
ABC News,"LEADER,1362",1.0131480940674677e-05,68415.18871907261,0.01462694455589375,25,,2015-12-03 22:45:00
ABC News,"LEADER,1367",2.2100372378848526e-05,31363.59734930673,0.08527498888383944,25,,2016-01-13 00:30:00
ABC News,"LEADER,1420",1.0962746161793977e-05,63227.51346515868,0.01674847676110236,23,,2015-02-19 20:15:00
ABC News,"LEADER,1470",1.97739386158474e-05,35053.57197803968,0.08273329418744446,30,,2015-07-28 06:15:00
ABC News,"LEADER,1612",4.048149227764467e-05,17122.569884676064,0.1101031600279575,11,,2015-05-07 09:00:00
ABC News,"LEADER,1633",3.487649388173783e-05,19874.336649501736,0.08716289785096176,19,,2017-11-19 13:15:00
ABC News,"LEADER,1812",1.9416523104177374e-05,35698.831188309814,0.06729459056864284,19,,2015-10-08 03:00:00
ABC News,"LEADER,1936",1.6038254036807305e-05,43218.36896766903,0.03323955429477221,16,,2016-07-07 03:30:00
ABC News,"LEADER,2083",1.7495340788112347e-05,39618.95849613411,0.06048136846490493,27,,2015-06-19 08:15:00
ABC News,"LEADER,2198",3.484356947548224e-05,19893.11631943105,0.16133402363149796,21,,2016-04-04 21:30:00
ABC News,"LEADER,2378",9.296100762011051e-05,7456.321723539439,0.3475734033185721,6,,2019-02-01 01:15:00
ABC News,"LEADER,2762",2.353837528502724e-05,29447.537145898772,0.040261833277001835,14,,2015-12-15 05:45:00
ABC News,"LEADER,2769",1.4428397540723391e-05,48040.482569431144,0.0403353785205286,23,,2015-03-11 17:15:00
ABC News,"LEADER,2803",1.3855506610806891e-05,50026.83770648348,0.011396323289725396,13,,2017-05-12 14:45:00
ABC News,"LEADER,3322",2.983351603341225e-05,23233.841421294437,0.06300583886784272,14,,2016-04-20 20:00:00
ABC News,"LEADER,3351",2.137599511784993e-05,32426.42865225656,0.015506179047989788,9,,2016-11-15 06:15:00
ABC News,"LEADER,3493",4.49163572045459e-05,15431.9544971869,0.09018662414571077,9,,2016-02-19 16:00:00
ABC News,"LEADER,3675",4.6320427734798024e-05,14964.179185228495,0.14386653128517224,10,,2017-02-13 00:30:00
ABC News,"LEADER,392",1.0272366828481322e-05,67476.87189656378,0.03858946693549403,56,,2015-05-06 22:30:00
ABC News,"LEADER,3996",2.3597886727163387e-05,29373.27348732748,0.01938045006341016,9,,2017-03-25 16:00:00
ABC News,"LEADER,433",1.3316009136738316e-05,52053.67264637729,0.05045286795621162,43,,2015-08-17 04:30:00
ABC News,"LEADER,4542",1.8604961676495388e-05,37256.0391476449,0.01997984961536714,8,,2017-03-08 10:00:00
ABC News,"LEADER,467",1.053012884915537e-05,65825.13761125944,0.03489022851598189,47,,2015-03-10 06:00:00
ABC News,"LEADER,5926",0.003525783548766647,196.59379850541728,1.0,2,,2023-02-15 01:45:00
ABC News,"LEADER,708",1.0791282349869893e-05,64232.142027893686,0.037930674942967646,39,,2015-03-26 16:00:00
ABC News,"LEADER,745",2.2872614217421882e-05,30304.676761958446,0.022215508162344966,31,,2015-07-30 08:00:00
ABC News,"LEADER,800",1.3450867739148219e-05,51531.78174093318,0.04329196778852196,33,,2015-02-27 21:45:00
ABC News,"LEADER,829",1.3792322628826991e-05,50256.015553987665,0.029897680916116776,37,,2015-03-03 10:45:00
ABC News,"LEADER,858",1.9749154376063006e-05,35097.56252652901,0.0783067519486883,34,,2015-05-14 03:45:00
ABC News,"LEADER,949",2.627273684198339e-05,26382.755048659714,0.11609576766065433,34,,2016-06-19 19:00:00
ABC News,"LEADER,987",1.1630209452788085e-05,59598.85618343517,0.046181912432750605,46,,2015-03-04 07:45:00
ABC News,"LEGALIZE,906",0.0025825803064214296,268.39327274217834,1.0,2,,2020-11-16 10:45:00
ABC News,"LEGISLATION,1116",2.764660089601004e-05,25071.696269901317,0.10886694554520815,15,,2015-05-23 17:00:00
ABC News,"LEGISLATION,1597",4.544423090981575e-05,15252.699114558645,0.22016103432513967,16,,2016-07-02 07:00:00
ABC News,"LEGISLATION,172",1.2660102471692313e-05,54750.51897169125,0.01998149556814377,20,,2015-09-20 23:15:00
ABC News,"LEGISLATION,1994",9.317981066218057e-05,7438.812932051567,0.41618534797374573,11,,2016-07-07 15:15:00
ABC News,"LEGISLATION,2039",5.820252812711925e-05,11909.228050129595,0.20260365068472574,8,,2015-06-26 06:15:00
ABC News,"LEGISLATION,2054",6.48717514741084e-05,10684.8846348259,0.3414602538337651,15,,2015-05-23 17:00:00
ABC News,"LEGISLATION,2203",3.9659505209572284e-05,17477.45406547952,0.15818039446663779,12,,2015-07-10 14:00:00
ABC News,"LEGISLATION,2219",8.57319865806918e-05,8085.047462507454,0.4275550388877617,11,,2016-07-24 23:30:00
ABC News,"LEGISLATION,2901",0.00010079973620201466,6876.478120645037,0.5584611915454882,6,,2015-05-23 17:00:00
ABC News,"LEGISLATION,3009",0.00011577755355219101,5986.88743451021,0.33562674993218544,6,,2015-05-23 17:00:00
ABC News,"LEGISLATION,346",3.394421884175734e-05,20420.183589767952,0.11311328129645037,8,,2015-05-23 18:15:00
ABC News,"LEGISLATION,3735",0.00014952049254981587,4635.800543052712,0.992340986697722,4,,2016-07-24 23:30:00
ABC News,"LEGISLATION,3904",0.00795029623741499,87.18507585892418,1.0,2,,2024-01-16 07:45:00
ABC News,"LEGISLATION,3918",0.00027733085115762626,2499.351145632124,0.3074499262760181,3,,2022-07-28 08:30:00
ABC News,"LEGISLATION,4844",0.00038837654033349085,1784.7297881709185,1.0,2,,2016-07-24 23:30:00
ABC News,"LEGISLATION,489",3.4826807091766597e-05,19902.691014239204,0.12069106893845016,17,,2015-05-23 17:00:00
ABC News,"LEGISLATION,582",2.0130287488037166e-05,34433.04925336323,0.08055436303511998,18,,2015-06-16 01:00:00
ABC News,"LEGISLATION,683",1.915816719667544e-05,36180.244876463374,0.03291596653556905,12,,2015-02-23 21:30:00
ABC News,"LEGISLATION,787",3.884532074912696e-05,17843.7754456056,0.17658537863430934,17,,2016-06-12 18:15:00
ABC News,"LEGISLATION,919",4.0811488422759275e-05,16984.119113220066,0.14608419824179275,15,,2016-07-24 23:30:00
ABC News,"LEGISLATION,946",4.0264429720318654e-05,17214.87639026866,0.1329436348779408,9,,2015-09-23 15:45:00
ABC News,"LGBT,198",0.00015845603981909766,4374.381572020108,0.6102352612583258,3,,2016-06-12 18:15:00
ABC News,"LGBT,2258",0.0006365229326658782,1088.9586925908766,1.0,2,,2023-05-04 01:00:00
ABC News,"LGBT,2289",0.0675775180180274,10.257067748108728,1.0,2,,2023-05-04 01:00:00
ABC News,"LGBT,249",0.0005600346797074094,1237.686174938453,1.0,2,,2021-02-05 22:00:00
ABC News,"LGBT,2709",0.00035818472447717703,1935.1667818098467,1.0,2,,2021-02-05 22:00:00
ABC News,"LGBT,3137",0.0006115612490319222,1133.4059861660144,1.0,2,,2023-03-16 06:45:00
ABC News,"LGBT,366",0.0003535005301727676,1960.8094511801185,1.0,2,,2016-03-25 20:30:00
ABC News,"LGBT,519",0.0003238100839002369,2140.597884448521,0.21203199870056044,3,,2023-04-03 22:45:00
ABC News,"LGBT,7",0.000975561541075385,710.5109738088613,0.9936907230909049,3,,2015-05-23 17:00:00
ABC News,"LGBT,754",9.308175853694487e-05,7446.648961674159,0.19869098574132915,3,,2016-01-26 17:30:00
ABC News,"LGBT,895",0.0009700122203544604,714.575719784908,1.0,2,,2023-03-16 06:45:00
ABC News,"MANMADE_DISASTER_IMPLIED,1888",4.113941557302207e-05,16848.736689747468,0.1266333844589792,13,,2015-05-14 02:15:00
ABC News,"MANMADE_DISASTER_IMPLIED,196",1.3612631287504094e-05,50919.41197263085,0.04825094267095742,36,,2015-03-25 02:45:00
ABC News,"MANMADE_DISASTER_IMPLIED,1971",2.310363824490599e-05,30001.64620015092,0.09636682819954245,19,,2015-09-25 03:45:00
ABC News,"MANMADE_DISASTER_IMPLIED,1991",7.684009301298015e-05,9020.644736112643,0.3208150287499707,8,,2016-06-11 14:15:00
ABC News,"MANMADE_DISASTER_IMPLIED,21",1.0571466510455031e-05,65567.74122818556,0.010165193423550933,58,,2015-04-10 01:30:00
ABC News,"MANMADE_DISASTER_IMPLIED,240",1.0444307697906422e-05,66366.02449953555,0.026579047685033497,39,,2015-06-29 09:45:00
ABC News,"MANMADE_DISASTER_IMPLIED,249",1.3950745486893711e-05,49685.314753332386,0.041723205456587475,32,,2015-08-08 05:00:00
ABC News,"MANMADE_DISASTER_IMPLIED,2633",1.715045580344671e-05,40415.67107625467,0.009627076813285562,6,,2015-09-23 09:15:00
ABC News,"MANMADE_DISASTER_IMPLIED,2662",3.94601759550415e-05,17565.739730853573,0.1455432094172252,15,,2016-03-23 14:15:00
ABC News,"MANMADE_DISASTER_IMPLIED,2773",0.002090026330454456,331.64519052218213,1.0,2,,2023-04-19 16:00:00
ABC News,"MANMADE_DISASTER_IMPLIED,3225",0.00011234035418084725,6170.064048793243,0.5719553499832357,10,,2016-06-11 14:15:00
ABC News,"MANMADE_DISASTER_IMPLIED,4051",0.0006383290322347155,1085.877573409622,0.897358468331449,4,,2020-03-10 18:45:00
ABC News,"MANMADE_DISASTER_IMPLIED,443",1.299145396246786e-05,53354.08820001505,0.043484797869937974,37,,2015-03-06 11:00:00
ABC News,"MANMADE_DISASTER_IMPLIED,471",1.2479166826908797e-05,55544.34764549454,0.042017647316775375,39,,2015-08-15 04:00:00
ABC News,"MANMADE_DISASTER_IMPLIED,5050",4.963220614177703e-05,13965.673389168589,0.02395118134920693,4,,2020-09-13 19:15:00
ABC News,"MANMADE_DISASTER_IMPLIED,5542",0.00046417817978317304,1493.2782512175136,0.8746304484965455,3,,2020-03-06 07:15:00
ABC News,"MANMADE_DISASTER_IMPLIED,5582",0.0033509513066790446,206.85086625352602,1.0,2,,2020-11-16 10:45:00
ABC News,"MANMADE_DISASTER_IMPLIED,563",1.0030755399849471e-05,69102.19150297964,0.012479313148293869,36,,2015-03-13 19:45:00
ABC News,"MANMADE_DISASTER_IMPLIED,582",1.091125269792101e-05,63525.90300580382,0.03054421340117708,33,,2015-03-31 07:00:00
ABC News,"MANMADE_DISASTER_IMPLIED,5921",0.00011235897642778271,6169.041429506584,0.2634635994627116,5,,2020-03-06 07:15:00
ABC News,"MANMADE_DISASTER_IMPLIED,612",1.3458115869521067e-05,51504.028296392746,0.03258372403098897,26,,2015-05-01 19:30:00
ABC News,"MANMADE_DISASTER_IMPLIED,653",1.9269394902786935e-05,35971.40356803292,0.0662310989146665,28,,2015-06-05 14:15:00
ABC News,"MANMADE_DISASTER_IMPLIED,744",1.8357981831730763e-05,37757.26476435871,0.05747598971791368,30,,2015-10-14 14:15:00
ABC News,"MANMADE_DISASTER_IMPLIED,782",2.5148140447735927e-05,27562.562011313603,0.10017245086124615,24,,2015-10-16 01:15:00
ABC News,"MANMADE_DISASTER_IMPLIED,904",1.715225042784881e-05,40411.44242125422,0.04333671950840734,19,,2015-07-27 06:15:00
ABC News,"MARITIME,124",0.0001547680241531814,4478.620079002262,0.5589767384337178,10,,2015-09-07 22:45:00
ABC News,"MARITIME,1547",3.992946997957277e-05,17359.28828793739,0.02033574624769474,3,,2020-06-09 08:30:00
ABC News,"MARITIME,1607",0.0002689650879508874,2577.0897845541685,0.49972331084598,4,,2016-05-31 15:45:00
ABC News,"MARITIME,2043",0.00013638247834112493,5082.377069187874,1.0,2,,2016-06-23 09:45:00
ABC News,"MARITIME,240",0.00017065029802532168,4061.7988282510573,1.0,2,,2017-10-13 14:00:00
ABC News,"MARITIME,249",6.588763490346996e-05,10520.140563179342,0.1599395443823013,5,,2015-04-02 13:00:00
ABC News,"MARITIME,250",4.686237927005512e-05,14791.122246813953,0.11197085058356737,6,,2016-09-21 18:00:00
ABC News,"MARITIME,582",0.00014583734181350253,4752.878597076633,0.26064748422033224,4,,2017-03-21 07:30:00
ABC News,"MARITIME,744",3.941295157762893e-05,17586.786901628057,0.06683489868434633,8,,2015-12-22 15:45:00
ABC News,"MARITIME,891",0.0005097368853818824,1359.8136615926007,0.9585889570552146,3,,2022-08-16 05:30:00
ABC News,"MARITIME,99",2.2557754245107947e-05,30727.66787989397,0.02004502654355189,11,,2015-02-25 15:45:00
ABC News,"MARITIME_INCIDENT,1223",1.201702776613676e-05,57680.41765811602,0.0034972411880772603,3,,2017-12-09 04:45:00
ABC News,"MARITIME_INCIDENT,1329",0.0013425996957223986,516.2724099881393,1.0,2,,2020-10-06 09:15:00
ABC News,"MARITIME_INCIDENT,1547",3.992946997957277e-05,17359.28828793739,0.02033574624769474,3,,2020-06-09 08:30:00
ABC News,"MARITIME_INCIDENT,1607",0.0002689650879508874,2577.0897845541685,0.49972331084598,4,,2016-05-31 15:45:00
ABC News,"MARITIME_INCIDENT,240",0.00017065029802532168,4061.7988282510573,1.0,2,,2017-10-13 14:00:00
ABC News,"MARITIME_INCIDENT,249",5.879434324674483e-05,11789.351530826423,0.11460204182833955,4,,2015-04-02 13:00:00
ABC News,"MARITIME_INCIDENT,3021",0.0001740708205475505,3981.983760285659,0.07105104785720384,3,,2022-06-16 07:15:00
ABC News,"MARITIME_INCIDENT,582",0.00014583734181350253,4752.878597076633,0.26064748422033224,4,,2017-03-21 07:30:00
ABC News,"MARITIME_INCIDENT,744",7.384801162481832e-05,9386.131939224715,0.18621135475132622,6,,2015-12-22 15:45:00
ABC News,"MARITIME_INCIDENT,99",3.843518499715615e-05,18034.183538110505,0.045921859787007024,10,,2015-08-16 13:45:00
ABC News,"MEDIA_MSM,1063",3.644388687909969e-05,19019.573374799937,0.12835104531231623,12,,2015-04-30 08:00:00
ABC News,"MEDIA_MSM,1070",5.3138940102316765e-05,13044.053555176673,0.20277100663461223,11,,2016-04-18 10:15:00
ABC News,"MEDIA_MSM,148",2.219866489980111e-05,31224.723815086534,0.0560224625552993,16,,2016-11-18 21:15:00
ABC News,"MEDIA_MSM,2199",7.156589820386221e-05,9685.43954531878,0.25836541713687367,6,,2015-05-19 18:30:00
ABC News,"MEDIA_MSM,244",1.4315495273568117e-05,48419.36428422147,0.02741146216303958,19,,2015-02-27 20:30:00
ABC News,"MEDIA_MSM,2611",0.00047571680429448436,1457.0584311982059,0.5784181667602739,3,,2023-02-08 23:15:00
ABC News,"MEDIA_MSM,2905",0.0003486244757708972,1988.234414773148,0.9936007714216837,6,,2021-02-05 22:00:00
ABC News,"MEDIA_MSM,294",2.482435137755076e-05,27922.066120397187,0.05713459491895523,16,,2016-05-08 09:15:00
ABC News,"MEDIA_MSM,37",2.2516783906560737e-05,30783.578304803217,0.05282134976394515,19,,2015-10-02 21:30:00
ABC News,"MEDIA_MSM,378",3.0243542613139816e-05,22918.848807705344,0.08156102701066126,14,,2016-02-09 00:30:00
ABC News,"MEDIA_MSM,513",1.2391003681871506e-05,55939.550851239364,0.025704759209845496,25,,2015-07-15 17:15:00
ABC News,"MEDIA_MSM,5239",0.0004209075641291909,1646.7919316061395,0.9996766087904199,3,,2022-06-21 19:30:00
ABC News,"MEDIA_MSM,58",3.9584882198997955e-05,17510.401498112617,0.08470071372615495,13,,2015-06-16 17:15:00
ABC News,"MEDIA_MSM,6602",0.0015416924262667848,449.60146962543257,1.0,2,,2020-03-18 08:00:00
ABC News,"MEDIA_SOCIAL,1024",1.5840799341764272e-05,43757.083566639376,0.016717645760530475,12,,2015-07-29 21:30:00
ABC News,"MEDIA_SOCIAL,1029",0.00013882810074780926,4992.844941523003,0.20748968868297635,4,,2019-08-30 05:45:00
ABC News,"MEDIA_SOCIAL,1699",0.00014591351600174509,4750.397355592853,0.6669535246859275,4,,2016-05-31 13:00:00
ABC News,"MEDIA_SOCIAL,1793",4.288328781398812e-05,16163.573641241363,0.05290804140716543,5,,2015-02-25 01:30:00
ABC News,"MEDIA_SOCIAL,1830",0.00016024150956476285,4325.640606123999,0.5081337871073529,5,,2016-05-31 13:00:00
ABC News,"MEDIA_SOCIAL,199",5.486331760352485e-05,12634.073381581504,0.2292685695722395,11,,2015-12-05 21:45:00
ABC News,"MEDIA_SOCIAL,247",2.112489436837152e-05,32811.86492452879,0.030228652151394142,16,,2016-07-11 14:30:00
ABC News,"MEDIA_SOCIAL,250",2.5237673051812504e-05,27464.781683197423,0.07125873173228892,13,,2015-02-27 18:45:00
ABC News,"MEDIA_SOCIAL,274",2.8129322296371077e-05,24641.44614850416,0.0736073471172467,11,,2015-08-03 08:15:00
