Country,Year,Criminal_justice,GDP_per_capita,Political_stability,Population,Refugee_population,Unemployment_rate
Tajikistan,2012,9.38967132568359,959.360284998425,12.3222751617432,7956382.0,2248.0,
Tajikistan,2013,8.45070457458496,1038.32078940175,13.2701425552368,8136610.0,2050.0,
Tajikistan,2014,13.4615383148193,1094.43005016466,23.3333339691162,8326348.0,2027.0,
Tajikistan,2015,12.380952835083,970.362547188452,18.5714282989502,8524063.0,1963.0,
Tajikistan,2016,10.4761905670166,801.39383995978,20.0,8725318.0,2724.0,
Tajikistan,2017,7.61904764175415,844.365216932115,22.8571434020996,8925525.0,2521.0,
Tajikistan,2018,7.61904764175415,850.666927193168,19.8113212585449,9128132.0,2654.0,
Tajikistan,2019,8.5714282989502,889.023340713117,26.4150943756104,9337003.0,3788.0,
Tajikistan,2020,9.0476188659668,852.330202064927,26.8867931365967,9543207.0,5578.0,
Tajikistan,2021,10.4761905670166,916.691967061922,23.5849056243896,9750064.0,10724.0,
Tajikistan,2022,10.8490562438965,1076.43469114729,18.8679237365723,9952787.0,8608.0,
Turkiye,2010,54.9763031005859,10622.7020439723,18.9573459625244,73142150.0,10025.0,11.879
Turkiye,2011,55.8685455322266,11300.7852215681,18.4834117889404,74223629.0,14457.0,9.789
Turkiye,2012,54.4600944519043,11713.2849831139,12.7962083816528,75175827.0,267063.0,9.21
Turkiye,2013,54.4600944519043,12578.1878632,10.9004735946655,76147624.0,609931.0,9.713
Turkiye,2014,54.8076934814453,12165.220135038,11.9047622680664,77181884.0,1587365.0,9.901
Turkiye,2015,47.6190490722656,11049.9951100942,9.0476188659668,78218479.0,2541348.0,10.304
Turkiye,2016,40.0,10970.0458948862,4.7619047164917,79277962.0,2869419.0,10.899
Turkiye,2017,41.4285697937012,10695.550196231,7.14285707473755,80312698.0,3480350.0,10.919
Turkiye,2018,38.0952377319336,9568.83618958168,10.3773584365845,81407204.0,3681688.0,10.956
Turkiye,2019,40.9523811340332,9215.44087472889,9.90566062927246,82579440.0,3579531.0,13.73
Turkiye,2020,37.6190490722656,8638.73913259299,12.7358493804932,83384680.0,3652362.0,13.148
Turkiye,2021,35.7142868041992,9743.21313092428,11.7924528121948,84147318.0,3759817.0,11.969
Turkiye,2022,37.2641525268555,10674.5041731531,13.6792449951172,84979913.0,3568259.0,10.465
Turkmenistan,2010,4.26540279388428,4286.88050515414,55.4502372741699,5267970.0,64.0,4.0
Turkmenistan,2011,4.6948356628418,5453.15500459414,54.9763031005859,5360811.0,59.0,
Turkmenistan,2012,5.63380289077759,6441.88661774322,60.1895751953125,5458682.0,46.0,
Turkmenistan,2013,6.57277011871338,7049.79750519535,55.9241714477539,5560095.0,45.0,
Turkmenistan,2014,6.25,7685.50985852327,49.0476188659668,5663152.0,34.0,
Turkmenistan,2015,5.2380952835083,6208.2966545016,43.3333320617676,5766431.0,25.0,
Turkmenistan,2016,6.1904764175415,6163.25340597611,38.5714302062988,5868561.0,26.0,
Turkmenistan,2017,5.7142858505249,6354.53282979422,40.0,5968383.0,22.0,
Turkmenistan,2018,6.1904764175415,6721.34954037245,45.7547187805176,6065066.0,21.0,
Turkmenistan,2019,6.1904764175415,7344.88020350303,40.5660362243652,6158420.0,21.0,
Turkmenistan,2020,6.1904764175415,7330.36628793054,41.0377349853516,6250438.0,20.0,
Turkmenistan,2021,6.66666650772095,7885.29989591824,34.9056587219238,6341855.0,16.0,
Turkmenistan,2022,6.13207530975342,8792.5485039672,43.8679237365723,6430770.0,14.0,
Ukraine,2010,23.6966819763184,3078.41479492188,45.497631072998,45870741.0,3016.0,8.1
Ukraine,2011,23.0046939849854,3704.84228515625,43.6018943786621,45706086.0,3168.0,7.851
Ukraine,2012,24.4131450653076,4004.78979492188,41.7061614990234,45593342.0,2790.0,7.529
Ukraine,2013,22.5352115631104,4187.73974609375,20.8530807495117,45489648.0,2956.0,7.17
Ukraine,2014,20.6730766296387,3104.65380859375,5.7142858505249,45272155.0,3206.0,9.27
Ukraine,2015,20.0,2124.66259765625,5.2380952835083,45167350.0,3261.0,9.14
Ukraine,2016,20.0,2187.7275390625,6.66666650772095,45038236.0,3292.0,9.35
Ukraine,2017,23.3333339691162,2638.32543945313,6.66666650772095,44880758.0,3241.0,9.5
Ukraine,2018,23.8095245361328,3096.5625,5.66037750244141,44690584.0,2606.0,8.799
Ukraine,2019,24.761905670166,3661.45776367188,8.96226406097412,44474512.0,2166.0,8.194
Ukraine,2020,24.761905670166,3751.7373046875,12.2641506195068,44207754.0,2249.0,9.475
Ukraine,2021,25.7142848968506,4827.845703125,12.7358493804932,43848986.0,2382.0,9.834
Ukraine,2022,18.8679237365723,4575.97509765625,6.13207530975342,38000000.0,2520.0,
United Kingdom,2010,95.7345962524414,39598.957119545,60.1895751953125,62766365.0,238133.0,7.973
United Kingdom,2011,92.4882659912109,42109.6418795749,58.7677726745605,63258810.0,193494.0,8.195
United Kingdom,2012,94.8356781005859,42497.3404974322,59.7156410217285,63700215.0,149790.0,8.279
United Kingdom,2013,93.8967132568359,43426.2981405143,63.0331764221191,64128273.0,126036.0,7.752
United Kingdom,2014,94.711540222168,47439.6165895125,59.523811340332,64602298.0,117226.0,6.398
United Kingdom,2015,93.8095245361328,44964.3911437292,61.4285697937012,65116219.0,123051.0,5.552
United Kingdom,2016,92.3809509277344,40985.2351382417,58.0952377319336,65611593.0,118973.0,4.909
United Kingdom,2017,92.8571395874023,40572.1214823783,60.476188659668,66058859.0,121821.0,4.501
United Kingdom,2018,91.9047622680664,43203.8141057739,50.4716987609863,66460344.0,126708.0,4.145
United Kingdom,2019,91.9047622680664,42662.5353740311,62.2641525268555,66836327.0,133083.0,3.657
United Kingdom,2020,90.0,40217.0090116986,61.3207550048828,67081234.0,132304.0,4.518
United Kingdom,2021,89.523811340332,46869.759058411,60.8490562438965,67026292.0,137078.0,4.865
United Kingdom,2022,89.1509399414062,45564.1569448013,63.6792449951172,67791000.0,328989.0,3.768
Uzbekistan,2010,4.7393364906311,1742.34925645077,23.6966819763184,28562400.0,309.0,5.36
Uzbekistan,2011,3.28638505935669,2051.12951516418,28.4360198974609,29339400.0,216.0,4.96
Uzbekistan,2012,7.98122072219849,2267.62327535512,29.8578205108643,29774500.0,178.0,4.87
Uzbekistan,2013,9.85915470123291,2419.71874387996,27.014217376709,30243200.0,143.0,4.86
Uzbekistan,2014,10.0961542129517,2628.46005421254,36.6666679382324,30757700.0,123.0,5.09
Uzbekistan,2015,10.9523811340332,2753.97105825798,33.3333320617676,31298900.0,106.0,5.15
Uzbekistan,2016,11.9047622680664,2704.6771888938,36.1904754638672,31847900.0,26.0,5.16
Uzbekistan,2017,10.9523811340332,1916.76462520814,37.6190490722656,32388600.0,20.0,5.83
Uzbekistan,2018,12.8571424484253,1604.25864148592,35.8490562438965,32956100.0,13.0,9.35
Uzbekistan,2019,13.3333330154419,1795.20176845657,34.9056587219238,33580350.0,13.0,8.98
Uzbekistan,2020,12.8571424484253,1759.30747053678,32.0754699707031,34232050.0,13.0,5.293
Uzbekistan,2021,18.5714282989502,1993.42447787206,37.7358474731445,34915100.0,13032.0,
Uzbekistan,2022,21.698112487793,2276.16123306477,40.0943412780762,35648100.0,13026.0,
