parsed_date,url,headline_from_url,V2Themes,V2Locations,V2Persons,V2Organizations,V2Tone,afinn_tone_score,sentiment_label,vader_sentiment_analysis,vader_tone_score
2020-03-27 14:30:00,https://www.msnbc.com/morning-joe/watch/mass-general-hospital-president-on-safety-measures-being-taken-81279045694,mass general hospital president on safety measures being taken 81279045694,"EPU_CATS_HEALTHCARE,191;GENERAL_HEALTH,54;GENERAL_HEALTH,104;MEDICAL,54;MEDICAL,104;SOC_POINTSOFINTEREST_HOSPITAL,54;SOC_POINTSOFINTEREST_HOSPITAL,104;CRISISLEX_C03_WELLBEING_HEALTH,54;CRISISLEX_C03_WELLBEING_HEALTH,104;TAX_FNCACT_STUDENTS,145;LEADER,28;TAX_FNCACT_PRESIDENT,28;USPEC_POLITICS_GENERAL1,28;",,"Peter Slavin,16",,"8.57142857142857,8.57142857142857,0,8.57142857142857,34.2857142857143,0,30",,,,
2020-03-27 14:30:00,https://www.msnbc.com/rachel-maddow-show/coronavirus-crisis-puts-trump-s-fetal-tissue-policy-new-light-n1170331,coronavirus crisis puts trump s fetal tissue policy new light n1170331,"BAN,1405;EPU_POLICY_GOVERNMENT,946;EPU_POLICY_GOVERNMENT,1446;HEALTH_VACCINATION,2648;WB_642_CHILD_HEALTH,2648;WB_1459_IMMUNIZATIONS,2648;WB_639_REPRODUCTIVE_MATERNAL_AND_CHILD_HEALTH,2648;TAX_DISEASE_INFECTION,1714;EPU_POLICY_POLITICAL,66;TAX_WORLDMAMMALS_HUMAN,1152;TAX_WORLDMAMMALS_HUMAN,1958;TAX_FNCACT_VICE_PRESIDENT,2598;TAX_FNCACT_VICE_PRESIDENT,2704;GENERAL_HEALTH,136;GENERAL_HEALTH,284;MEDICAL,136;MEDICAL,284;CRISISLEX_C03_WELLBEING_HEALTH,136;CRISISLEX_C03_WELLBEING_HEALTH,284;TAX_FNCACT_RESEARCHER,1576;TAX_FNCACT_IMMUNOLOGIST,1214;HEALTH_PANDEMIC,1374;WB_635_PUBLIC_HEALTH,1374;WB_2165_HEALTH_EMERGENCIES,1374;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE,1374;WB_621_HEALTH_NUTRITION_AND_POPULATION,1374;WB_2167_PANDEMICS,1374;UNGP_HEALTHCARE,1374;USPEC_POLICY1,2326;EPU_POLICY_POLICY,2326;USPEC_UNCERTAINTY1,2253;GENERAL_GOVERNMENT,526;USPEC_POLITICS_GENERAL1,526;EPU_POLICY_CONGRESS,526;TAX_DISEASE_CORONAVIRUS,1080;TAX_DISEASE_CORONAVIRUS,1801;TAX_DISEASE_CORONAVIRUS,2415;TAX_DISEASE_VIRAL_INFECTION,1714;SCIENCE,930;SCIENCE,1180;SCIENCE,2523;TAX_FNCACT_SCIENTIST,930;TAX_FNCACT_SCIENTIST,1180;TAX_FNCACT_SCIENTIST,2523;TAX_FNCACT_CHAIRMAN,1898;WB_1979_NATURAL_RESOURCE_MANAGEMENT,1266;WB_435_AGRICULTURE_AND_FOOD_SECURITY,1266;WB_1986_MOUNTAINS,1266;EDUCATION,1599;SOC_POINTSOFINTEREST_UNIVERSITY,1599;CRISISLEX_CRISISLEXREC,1808;CRISISLEX_CRISISLEXREC,2422;CRISISLEX_CRISISLEXREC,2499;LEADER,2230;LEADER,2598;LEADER,2704;TAX_FNCACT_PRESIDENT,2230;TAX_FNCACT_PRESIDENT,2598;TAX_FNCACT_PRESIDENT,2704;LEGISLATION,539;EPU_POLICY_LAW,539;TAX_FNCACT_OFFICIALS,1346;","2#Montana, United States#US#USMT##46.9048#-110.326#MT#1290","Donald Trump,650;Donald Trump,2177;Jerry Nadler,1911;Irving Weissman,1543;Mike Pence,2715;Kim Hasenkrug,1196","National Institutes Of Health Rocky Mountain Laboratories,1279;Department Of Health,1950;Human Services,1967;National Institutes Of Health,790;National Institutes Of Health,1251;House Judiciary Committee,1889;Stanford University,1599","-2.72536687631027,2.93501048218029,5.66037735849057,8.59538784067086,22.8511530398323,0.628930817610063,438",,,,
2020-03-27 20:00:00,http://www.msnbc.com/hallie-jackson/watch/sen-warner-implementing-stimulus-bill-will-be-a-challenge-81295429553,sen warner implementing stimulus bill will be a challenge 81295429553,"EPU_POLICY_WHITE_HOUSE,264;TAX_ETHNICITY_AMERICAN,121;TAX_FNCACT_SENATOR,7;USPEC_POLITICS_GENERAL1,7;",1#American#US#US##39.828175#-98.5795#US#121,"Ayman Mohyeldin,47","White House,264","1.92307692307692,1.92307692307692,0,1.92307692307692,28.8461538461538,0,46",,,,
2020-03-27 20:00:00,http://www.msnbc.com/stephanie-ruhle/watch/kentucky-governor-on-increasing-number-of-coronavirus-cases-in-his-state-81294917780,kentucky governor on increasing number of coronavirus cases in his state 81294917780,"TAX_FNCACT_PRESIDENT,159;USPEC_POLITICS_GENERAL1,159;TAX_DISEASE_CORONAVIRUS,101;LEADER,23;TAX_FNCACT_GOVERNOR,23;","2#Kentucky, United States#US#USKY##37.669#-84.6514#KY#14","Stephanie Ruhle,57;Andy Beshear,36",,"6.06060606060606,6.06060606060606,0,6.06060606060606,21.2121212121212,0,29",,,,
2020-03-27 20:00:00,http://www.msnbc.com/ali-velshi/watch/four-die-aboard-cruise-ship-headed-to-fort-lauderdale-81294917927,four die aboard cruise ship headed to fort lauderdale 81294917927,"MANMADE_DISASTER_IMPLIED,55;KILL,18;CRISISLEX_T03_DEAD,18;TAX_DISEASE_CORONAVIRUS,137;MARITIME_INCIDENT,55;MARITIME,55;",,"Sam Brock,152;Holland America,43",,"-3.125,0,3.125,3.125,34.375,0,27",,,,
2020-03-27 20:45:00,https://www.msnbc.com/stephanie-ruhle/watch/house-passes-2-trillion-coronavirus-relief-bill-81291333771?cid=public-rss_20200327,house passes 2 trillion coronavirus relief bill 81291333771?cid=public rss_20200327,"TAX_DISEASE_CORONAVIRUS,57;",,"Garrett Haake,151;Thomas Massie,126",,"0,2.7027027027027,2.7027027027027,5.40540540540541,27.027027027027,0,30",,,,
2020-03-27 21:45:00,http://www.msnbc.com/hallie-jackson/watch/de-gov-getting-people-back-to-work-would-send-wrong-message-81294917828,de gov getting people back to work would send wrong message 81294917828,"CRISISLEX_CRISISLEXREC,106;TAX_ETHNICITY_AMERICANS,267;EPU_POLICY_WHITE_HOUSE,151;LEADER,17;LEADER,120;TAX_FNCACT_GOVERNOR,17;TAX_FNCACT_GOVERNOR,120;","2#Delaware, United States#US#USDE##39.3498#-75.5148#DE#8;1#Americans#US#US##39.828175#-98.5795#US#267;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#151","John Carney,29;Ayman Mohyeldin,53","White House,151","-1.81818181818182,0,1.81818181818182,1.81818181818182,18.1818181818182,1.81818181818182,51",,,,
2020-03-27 21:45:00,http://www.msnbc.com/katy-tur/watch/louisiana-governor-urges-residents-to-isolate-as-cases-surge-81299013703,louisiana governor urges residents to isolate as cases surge 81299013703,"TAX_FNCACT_ASSISTANT,235;TAX_FNCACT_PROFESSOR,245;EDUCATION,225;SOC_POINTSOFINTEREST_UNIVERSITY,225;TAX_DISEASE_CORONAVIRUS,25;LEADER,113;TAX_FNCACT_GOVERNOR,113;","3#New Orleans, Louisiana, United States#US#USLA#LA071#29.9546#-90.0751#1629985#84;2#Louisiana, United States#US#USLA##31.1801#-91.8749#LA#126;2#Louisiana, United States#US#USLA##31.1801#-91.8749#LA#208","Yasmin Vossoughian,287;Corey Hebert,262","Louisiana State University Assistant Professor Dr,248","0,0,0,0,27.0833333333333,0,47",,,,
2020-03-27 23:00:00,https://www.msnbc.com/stephanie-ruhle/watch/kentucky-governor-on-increasing-number-of-coronavirus-cases-in-his-state-81294917780,kentucky governor on increasing number of coronavirus cases in his state 81294917780,"TAX_FNCACT_PRESIDENT,159;USPEC_POLITICS_GENERAL1,159;TAX_DISEASE_CORONAVIRUS,101;LEADER,23;TAX_FNCACT_GOVERNOR,23;","2#Kentucky, United States#US#USKY##37.669#-84.6514#KY#14","Stephanie Ruhle,57;Andy Beshear,36",,"6.06060606060606,6.06060606060606,0,6.06060606060606,21.2121212121212,0,29",,,,
2020-03-27 23:15:00,http://www.msnbc.com/hallie-jackson/watch/fashion-designers-pivot-to-mask-production-in-covid-19-fight-81304133705,fashion designers pivot to mask production in covid 19 fight 81304133705,"TAX_FNCACT_VETERAN,150;TAX_FNCACT_DESIGNER,125;TAX_DISEASE_OUTBREAK,242;WB_635_PUBLIC_HEALTH,242;WB_2165_HEALTH_EMERGENCIES,242;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE,242;WB_621_HEALTH_NUTRITION_AND_POPULATION,242;WB_2167_PANDEMICS,242;ARMEDCONFLICT,217;TAX_DISEASE_CORONAVIRUS,233;",,"Michael Costello,167",,"-4.65116279069767,0,4.65116279069767,4.65116279069767,23.2558139534884,0,38",,,,
2020-03-27 23:15:00,http://www.msnbc.com/msnbc/watch/trump-says-deal-in-works-with-companies-to-ramp-up-ventilator-production-81307717609,trump says deal in works with companies to ramp up ventilator production 81307717609,"GENERAL_GOVERNMENT,48;EPU_POLICY_GOVERNMENT,48;ARMEDCONFLICT,152;TAX_DISEASE_OUTBREAK,177;WB_635_PUBLIC_HEALTH,177;WB_2165_HEALTH_EMERGENCIES,177;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE,177;WB_621_HEALTH_NUTRITION_AND_POPULATION,177;WB_2167_PANDEMICS,177;EPU_CATS_HEALTHCARE,205;LEADER,9;LEADER,192;TAX_FNCACT_PRESIDENT,9;TAX_FNCACT_PRESIDENT,192;USPEC_POLITICS_GENERAL1,9;USPEC_POLITICS_GENERAL1,192;WB_1921_PRIVATE_SECTOR_DEVELOPMENT,108;WB_346_COMPETITIVE_INDUSTRIES,108;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS,108;WB_1281_MANUFACTURING,108;USPEC_POLICY1,229;TAX_DISEASE_CORONAVIRUS,168;",,,,"-4.54545454545455,0,4.54545454545455,4.54545454545455,31.8181818181818,0,40",,,,
2020-03-27 23:15:00,http://www.msnbc.com/ali-velshi/watch/coronavirus-brings-looming-crisis-for-nations-prisons-81303621879,coronavirus brings looming crisis for nations prisons 81303621879,"SOC_POINTSOFINTEREST_PRISONS,162;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM,162;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,162;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,162;WB_2490_NATIONAL_PROTECTION_AND_SECURITY,162;WB_635_PUBLIC_HEALTH,137;WB_2165_HEALTH_EMERGENCIES,137;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE,137;WB_621_HEALTH_NUTRITION_AND_POPULATION,137;WB_2167_PANDEMICS,137;TRIAL,25;TAX_FNCACT_PROSECUTOR,25;CRISISLEX_C07_SAFETY,25;",,"Joyce Vance,59;Ali Velshi,78","Msnbc,33","-15.1515151515152,0,15.1515151515152,15.1515151515152,18.1818181818182,3.03030303030303,25",,,,
2020-03-28 00:00:00,https://www.msnbc.com/msnbc/watch/united-states-passes-100-000-coronavirus-cases-81308229755,united states passes 100 000 coronavirus cases 81308229755,"TAX_DISEASE_CORONAVIRUS,58;",1#United States#US#US##39.828175#-98.5795#US#17,,"United States,17","0,0,0,0,15,0,15",,,,
2020-03-28 00:00:00,https://www.msnbc.com/msnbc/watch/trump-claims-some-governors-are-not-appreciative-of-federal-aid-during-coronavirus-crisis-81307717896?cid=public-rss_20200327,trump claims some governors are not appreciative of federal aid during coronavirus crisis 81307717896?cid=public rss_20200327,"CRISISLEX_CRISISLEXREC,213;GENERAL_HEALTH,206;MEDICAL,206;GENERAL_GOVERNMENT,165;EPU_POLICY_GOVERNMENT,165;LEADER,9;TAX_FNCACT_PRESIDENT,9;USPEC_POLITICS_GENERAL1,9;TAX_FNCACT_GOVERNORS,37;TAX_DISEASE_CORONAVIRUS,199;","2#Michigan, United States#US#USMI##43.3504#-84.5603#MI#95;3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#58",,,"2.94117647058824,5.88235294117647,2.94117647058824,8.82352941176471,17.6470588235294,0,31",,,,
2020-03-28 00:00:00,https://www.msnbc.com/msnbc/watch/trump-claims-some-governors-are-not-appreciative-of-federal-aid-during-coronavirus-crisis-81307717896,trump claims some governors are not appreciative of federal aid during coronavirus crisis 81307717896,"CRISISLEX_CRISISLEXREC,213;GENERAL_HEALTH,206;MEDICAL,206;GENERAL_GOVERNMENT,165;EPU_POLICY_GOVERNMENT,165;LEADER,9;TAX_FNCACT_PRESIDENT,9;USPEC_POLITICS_GENERAL1,9;TAX_FNCACT_GOVERNORS,37;TAX_DISEASE_CORONAVIRUS,199;","2#Michigan, United States#US#USMI##43.3504#-84.5603#MI#95;3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#58",,,"2.94117647058824,5.88235294117647,2.94117647058824,8.82352941176471,17.6470588235294,0,31",,,,
2020-03-28 01:15:00,https://www.msnbc.com/rachel-maddow/watch/states-in-chaotic-scramble-for-supplies-without-federal-covid-leadership-81303621644,states in chaotic scramble for supplies without federal covid leadership 81303621644,"TAX_ECON_PRICE,251;WB_1331_HEALTH_TECHNOLOGIES,133;WB_1350_PHARMACEUTICALS,133;WB_621_HEALTH_NUTRITION_AND_POPULATION,133;GENERAL_HEALTH,124;MEDICAL,124;CRISISLEX_C03_WELLBEING_HEALTH,124;UNGP_FORESTS_RIVERS_OCEANS,309;",,"Rachel Maddow,13",,"0,3.92156862745098,3.92156862745098,7.84313725490196,29.4117647058824,0,47",,,,
2020-03-28 02:00:00,https://www.msnbc.com/stephanie-ruhle/watch/house-passes-2-trillion-coronavirus-relief-bill-81291333771?cid=public-rss_20200328,house passes 2 trillion coronavirus relief bill 81291333771?cid=public rss_20200328,"TAX_DISEASE_CORONAVIRUS,57;",,"Garrett Haake,151;Thomas Massie,126",,"0,2.7027027027027,2.7027027027027,5.40540540540541,27.027027027027,0,30",,,,
2020-03-28 04:00:00,http://www.msnbc.com/the-last-word/watch/nyc-911-calls-hit-record-high-during-coronavirus-crisis-81316933662,nyc 911 calls hit record high during coronavirus crisis 81316933662,"GENERAL_HEALTH,93;HEALTH_PANDEMIC,93;WB_635_PUBLIC_HEALTH,93;WB_2165_HEALTH_EMERGENCIES,93;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE,93;WB_621_HEALTH_NUTRITION_AND_POPULATION,93;WB_2167_PANDEMICS,93;UNGP_HEALTHCARE,93;CRISISLEX_O02_RESPONSEAGENCIESATCRISIS,18;CRISISLEX_CRISISLEXREC,9;TAX_DISEASE_CORONAVIRUS,84;","2#New York, United States#US#USNY##42.1497#-74.9384#NY#30","Ali Velshi,143;Anthony Almojera,126",,"-6.97674418604651,0,6.97674418604651,6.97674418604651,18.6046511627907,2.32558139534884,37",,,,
2020-03-28 04:45:00,https://www.msnbc.com/the-last-word/watch/rep-porter-on-oversight-concerns-of-500-billion-to-corporations-81316421943,rep porter on oversight concerns of 500 billion to corporations 81316421943,"ECON_WORLDCURRENCIES_DOLLARS,341;USPEC_POLITICS_GENERAL1,169;EPU_POLICY_CONGRESSIONAL,169;APPOINTMENT,248;TAX_FNCACT_PORTER,129;WB_696_PUBLIC_SECTOR_MANAGEMENT,68;WB_696_PUBLIC_SECTOR_MANAGEMENT,179;WB_831_GOVERNANCE,68;WB_831_GOVERNANCE,179;WB_838_PUBLIC_ACCOUNTABILITY_MECHANISMS,68;WB_838_PUBLIC_ACCOUNTABILITY_MECHANISMS,179;TAX_DISEASE_CORONAVIRUS,98;TAX_FNCACT_SECRETARY,282;",,"Ali Velshi,146;Katie Porter,129",,"-1.72413793103448,1.72413793103448,3.44827586206897,5.17241379310345,20.6896551724138,1.72413793103448,53",,,,
2020-03-28 05:30:00,http://www.msnbc.com/rachel-maddow/watch/pelosi-2-trillion-relief-package-the-least-we-can-do-81318469707,pelosi 2 trillion relief package the least we can do 81318469707,"TAX_DISEASE_EPIDEMIC,218;WB_635_PUBLIC_HEALTH,218;WB_2165_HEALTH_EMERGENCIES,218;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE,218;WB_621_HEALTH_NUTRITION_AND_POPULATION,218;WB_2167_PANDEMICS,218;TAX_FNCACT_SPEAKER,13;TAX_ETHNICITY_AMERICANS,167;LEGISLATION,88;USPEC_POLITICS_GENERAL1,88;USPEC_POLICY1,88;EPU_POLICY_LEGISLATION,88;TAX_DISEASE_CORONAVIRUS,209;",1#Americans#US#US##39.828175#-98.5795#US#167,"Rachel Maddow,51;Nancy Pelosi,26",,"-2.56410256410256,2.56410256410256,5.12820512820513,7.69230769230769,23.0769230769231,0,36",,,,
2020-03-28 05:30:00,http://www.msnbc.com/11th-hour/watch/despite-coronavirus-crisis-trump-and-pelosi-haven-t-spoken-in-months-81317957737,despite coronavirus crisis trump and pelosi haven t spoken in months 81317957737,"TAX_FNCACT_SPEAKER,124;CRISISLEX_CRISISLEXREC,18;LEADER,108;TAX_FNCACT_PRESIDENT,108;USPEC_POLITICS_GENERAL1,108;TAX_DISEASE_CORONAVIRUS,37;",,"Susan Page,173",,"-3.03030303030303,3.03030303030303,6.06060606060606,9.09090909090909,21.2121212121212,0,27",,,,
2020-03-28 09:45:00,https://www.msnbc.com/rachel-maddow/watch/volume-of-new-covid-19-patients-makes-processing-the-first-problem-81318469983,volume of new covid 19 patients makes processing the first problem 81318469983,"SOC_POINTSOFINTEREST_HOSPITAL,70;SOC_POINTSOFINTEREST_HOSPITAL,209;CRISISLEX_C03_WELLBEING_HEALTH,70;CRISISLEX_C03_WELLBEING_HEALTH,209;CRISISLEX_CRISISLEXREC,40;TAX_DISEASE_CORONAVIRUS,166;GENERAL_HEALTH,49;MEDICAL,49;WB_1331_HEALTH_TECHNOLOGIES,49;WB_1350_PHARMACEUTICALS,49;WB_621_HEALTH_NUTRITION_AND_POPULATION,49;",,"Rachel Maddow,97",,"0,5.12820512820513,5.12820512820513,10.2564102564103,12.8205128205128,0,34",,,,
2020-03-28 14:15:00,http://www.msnbc.com/msnbc/watch/trump-uses-coronavirus-crisis-to-criticize-governors-seeking-help-81327685776,trump uses coronavirus crisis to criticize governors seeking help 81327685776,"CRISISLEX_CRISISLEXREC,143;GENERAL_HEALTH,51;MEDICAL,51;SOC_POINTSOFINTEREST_HOSPITAL,51;CRISISLEX_C03_WELLBEING_HEALTH,51;TAX_FNCACT_PRESIDENT,198;USPEC_POLITICS_GENERAL1,198;LEADER,9;LEADER,315;TAX_FNCACT_GOVERNORS,9;TAX_FNCACT_GOVERNORS,315;CRISISLEX_O02_RESPONSEAGENCIESATCRISIS,245;TAX_DISEASE_CORONAVIRUS,136;TAX_DISEASE_CORONAVIRUS,166;",,,"Coronavirus Task,171","-3.84615384615385,1.92307692307692,5.76923076923077,7.69230769230769,21.1538461538462,0,43",,,,
2020-03-28 19:30:00,https://www.msnbc.com/am-joy/watch/coronavirus-relief-bill-can-help-many-stay-employed-expert-says-81334341595,coronavirus relief bill can help many stay employed expert says 81334341595,"TAX_FNCACT_WORKERS,148;GENERAL_GOVERNMENT,51;USPEC_POLITICS_GENERAL1,51;EPU_POLICY_CONGRESS,51;TAX_FNCACT_OFFICIAL,197;TAX_DISEASE_CORONAVIRUS,15;",,"Seth Harris,209",,"5.26315789473684,5.26315789473684,0,5.26315789473684,15.7894736842105,0,33",,,,
2020-03-28 19:30:00,http://www.msnbc.com/msnbc/watch/trump-says-he-is-considering-a-quarantine-of-the-new-york-area-81332293720,trump says he is considering a quarantine of the new york area 81332293720,"SOC_QUARANTINE,74;MEDIA_MSM,30;LEADER,9;TAX_FNCACT_PRESIDENT,9;USPEC_POLITICS_GENERAL1,9;TAX_DISEASE_OUTBREAK,152;WB_635_PUBLIC_HEALTH,152;WB_2165_HEALTH_EMERGENCIES,152;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE,152;WB_621_HEALTH_NUTRITION_AND_POPULATION,152;WB_2167_PANDEMICS,152;TAX_DISEASE_CORONAVIRUS,143;","2#New York, United States#US#USNY##42.1497#-74.9384#NY#86;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#99;2#Connecticut, United States#US#USCT##41.5834#-72.7622#CT#122",,,"-7.40740740740741,0,7.40740740740741,7.40740740740741,22.2222222222222,0,23",,,,
2020-03-28 19:30:00,https://www.msnbc.com/ali-velshi/watch/david-miliband-the-highest-price-will-be-paid-by-the-most-vulnerable-81333317694,david miliband the highest price will be paid by the most vulnerable 81333317694,"GENERAL_HEALTH,64;MEDICAL,64;TAX_FNCACT_ANALYST,72;USPEC_POLITICS_GENERAL1,30;TAX_FNCACT_CEO,34;TAX_AIDGROUPS_INTERNATIONAL_RESCUE_COMMITTEE,30;HEALTH_PANDEMIC,170;WB_635_PUBLIC_HEALTH,170;WB_2165_HEALTH_EMERGENCIES,170;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE,170;WB_621_HEALTH_NUTRITION_AND_POPULATION,170;WB_2167_PANDEMICS,170;UNGP_HEALTHCARE,170;WB_756_VULNERABLE_GROUPS,178;WB_421_SOCIAL_INCLUSION,178;WB_758_ORPHANS,178;WB_134_SOCIAL_DEVELOPMENT,178;TAX_DISEASE_CORONAVIRUS,125;AFFECT,140;REFUGEES,140;",,"David Miliband,49;Irwin Redlener,91","Msnbc,57;International Rescue Committee,30","-3.44827586206897,6.89655172413793,10.3448275862069,17.2413793103448,13.7931034482759,0,24",,,,
2020-03-28 19:30:00,http://www.msnbc.com/msnbc/watch/trump-is-considering-quarantine-of-new-york-asks-residents-to-follow-cdc-guidelines-81335365598,trump is considering quarantine of new york asks residents to follow cdc guidelines 81335365598,"SOC_QUARANTINE,133;LEADER,9;TAX_FNCACT_PRESIDENT,9;USPEC_POLITICS_GENERAL1,9;TAX_DISEASE_OUTBREAK,175;WB_635_PUBLIC_HEALTH,175;WB_2165_HEALTH_EMERGENCIES,175;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE,175;WB_621_HEALTH_NUTRITION_AND_POPULATION,175;WB_2167_PANDEMICS,175;TAX_DISEASE_CORONAVIRUS,166;","2#New York, United States#US#USNY##42.1497#-74.9384#NY#30",,,"-8.82352941176471,0,8.82352941176471,8.82352941176471,23.5294117647059,0,26",,,,
2020-03-28 19:30:00,https://www.msnbc.com/msnbc/watch/gov-cuomo-announces-four-new-emergency-coronavirus-medical-sites-81331781710,gov cuomo announces four new emergency coronavirus medical sites 81331781710,"TAX_FNCACT_PRESIDENT,55;USPEC_POLITICS_GENERAL1,55;CRISISLEX_CRISISLEXREC,90;GENERAL_HEALTH,98;MEDICAL,98;CRISISLEX_C03_WELLBEING_HEALTH,98;CRISISLEX_O02_RESPONSEAGENCIESATCRISIS,142;CRISISLEX_T07_SERVICESNEEDEDOFFERED,142;TAX_DISEASE_CORONAVIRUS,128;LEADER,17;TAX_FNCACT_GOVERNOR,17;",,"Andrew Cuomo,30",,"4,8,4,12,28,0,22",,,,
2020-03-28 19:30:00,https://www.msnbc.com/msnbc/watch/trump-says-he-is-considering-a-quarantine-of-the-new-york-area-81332293720,trump says he is considering a quarantine of the new york area 81332293720,"SOC_QUARANTINE,74;MEDIA_MSM,30;LEADER,9;TAX_FNCACT_PRESIDENT,9;USPEC_POLITICS_GENERAL1,9;TAX_DISEASE_OUTBREAK,152;WB_635_PUBLIC_HEALTH,152;WB_2165_HEALTH_EMERGENCIES,152;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE,152;WB_621_HEALTH_NUTRITION_AND_POPULATION,152;WB_2167_PANDEMICS,152;TAX_DISEASE_CORONAVIRUS,143;","2#New York, United States#US#USNY##42.1497#-74.9384#NY#86;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#99;2#Connecticut, United States#US#USCT##41.5834#-72.7622#CT#122",,,"-7.40740740740741,0,7.40740740740741,7.40740740740741,22.2222222222222,0,23",,,,
