parsed_date,url,headline_from_url,V2Themes,V2Locations,V2Persons,V2Organizations,V2Tone
2019-04-11 23:45:00 UTC,https://www.msnbc.com/the-beat-with-ari/watch/anchor-blasts-trump-doj-assange-indictment-risks-press-freedom-1488803907645,anchor blasts trump doj assange indictment risks press freedom 1488803907645,"TAX_ETHNICITY_ARI,294;CRISISLEX_CRISISLEXREC,353;TRIAL,182;WB_696_PUBLIC_SECTOR_MANAGEMENT,256;WB_840_JUSTICE,256;UNGP_FORESTS_RIVERS_OCEANS,335;WHISTLEBLOWER,93;ARREST,136;SOC_GENERALCRIME,136;CRISISLEX_C07_SAFETY,136;MEDIA_MSM,637;","4#London, London, City Of, United Kingdom#UK#UKH9#40110#51.5#-0.116667#-2601889#146;1#United States#US#US##39.828175#-98.5795#US#203","Julian Assange,118;Ari Melber,301","Trump Justice Department,267;United States,203","-10.5769230769231,1.92307692307692,12.5,14.4230769230769,16.3461538461538,0.961538461538462,94"
2019-04-11 23:45:00 UTC,https://www.msnbc.com/velshi-ruhle/watch/will-senator-warren-s-corporate-tax-plan-get-support-1488542787538,will senator warren s corporate tax plan get support 1488542787538,"TAX_FNCACT_CANDIDATES,98;EPU_POLICY_POLICY,126;ECON_TAXATION,33;ECON_TAXATION,196;USPEC_POLICY1,33;USPEC_POLICY1,196;EPU_POLICY_TAX,33;EPU_POLICY_TAX,196;EPU_CATS_TAXES,33;EPU_CATS_TAXES,196;TAX_FNCACT_SENATOR,12;USPEC_POLITICS_GENERAL1,12;",,"Ali Velshi,138;John Harwood,173;Elizabeth Warren,230",,"-1.66666666666667,1.66666666666667,3.33333333333333,5,25,1.66666666666667,47"
2019-04-12 00:00:00 UTC,http://www.msnbc.com/the-beat-with-ari/watch/anchor-blasts-trump-doj-assange-indictment-risks-press-freedom-1488803907645,anchor blasts trump doj assange indictment risks press freedom 1488803907645,"TAX_ETHNICITY_ARI,294;CRISISLEX_CRISISLEXREC,353;TRIAL,182;WB_696_PUBLIC_SECTOR_MANAGEMENT,256;WB_840_JUSTICE,256;UNGP_FORESTS_RIVERS_OCEANS,335;WHISTLEBLOWER,93;ARREST,136;SOC_GENERALCRIME,136;CRISISLEX_C07_SAFETY,136;MEDIA_MSM,637;","4#London, London, City Of, United Kingdom#UK#UKH9#40110#51.5#-0.116667#-2601889#146;1#United States#US#US##39.828175#-98.5795#US#203","Julian Assange,118;Ari Melber,301","Trump Justice Department,267;United States,203","-10.5769230769231,1.92307692307692,12.5,14.4230769230769,16.3461538461538,0.961538461538462,94"
2019-04-12 00:00:00 UTC,http://www.msnbc.com/the-beat-with-ari/watch/gov-jay-inslee-slams-trump-wind-turbines-create-jobs-not-cancer-1488735811873,gov jay inslee slams trump wind turbines create jobs not cancer 1488735811873,"TAX_ETHNICITY_ARI,155;TAX_FNCACT_CANDIDATE,132;USPEC_POLICY1,301;EPU_ECONOMY,301;EPU_ECONOMY_HISTORIC,301;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,324;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,324;WB_2490_NATIONAL_PROTECTION_AND_SECURITY,324;EPU_CATS_NATIONAL_SECURITY,324;TAX_FNCACT_GOVERNOR,118;CRISISLEX_C07_SAFETY,324;LEADER,58;TAX_FNCACT_PRESIDENT,58;USPEC_POLITICS_GENERAL1,58;WB_1773_CLIMATE_CHANGE_IMPACTS,278;WB_571_CLIMATE_SCIENCE,278;UNGP_FORESTS_RIVERS_OCEANS,194;UNGP_FORESTS_RIVERS_OCEANS,271;ENV_CLIMATECHANGE,201;ENV_CLIMATECHANGE,278;WB_567_CLIMATE_CHANGE,201;WB_567_CLIMATE_CHANGE,278;CRISISLEX_CRISISLEXREC,201;CRISISLEX_CRISISLEXREC,278;UNGP_CLIMATE_CHANGE_ACTION,201;UNGP_CLIMATE_CHANGE_ACTION,278;","3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#94","Ari Melber,162;Jay Inslee,145",,"0,0,0,0,16.9811320754717,0,45"
2019-04-12 00:00:00 UTC,http://www.msnbc.com/hardball/watch/dnc-launches-2020-campaign-to-highlight-trump-s-unfulfilled-promises-to-local-communities-1488877635868,dnc launches 2020 campaign to highlight trump s unfulfilled promises to local communities 1488877635868,"USPEC_POLICY1,237;",,,,"-2.12765957446809,2.12765957446809,4.25531914893617,6.38297872340426,23.4042553191489,0,38"
2019-04-12 04:30:00 UTC,http://www.msnbc.com/the-last-word/watch/george-f-will-trump-nominations-give-gop-more-tests-to-fail-1489251907678,george f will trump nominations give gop more tests to fail 1489251907678,"USPEC_UNCERTAINTY1,272;TAX_FNCACT_SENATORS,263;USPEC_POLITICS_GENERAL1,263;EPU_CATS_MONETARY_POLICY,218;TAX_FNCACT_COLUMNIST,113;",,"Donald Trump,165;Stephen Moore,207;Herman Cain,191",,"-1.88679245283019,3.77358490566038,5.66037735849057,9.43396226415094,13.2075471698113,0,39"
2019-04-12 04:45:00 UTC,https://www.msnbc.com/hardball/watch/dnc-launches-2020-campaign-to-highlight-trump-s-unfulfilled-promises-to-local-communities-1488877635868,dnc launches 2020 campaign to highlight trump s unfulfilled promises to local communities 1488877635868,"USPEC_POLICY1,237;",,,,"-2.12765957446809,2.12765957446809,4.25531914893617,6.38297872340426,23.4042553191489,0,38"
2019-04-12 04:45:00 UTC,https://www.msnbc.com/rachel-maddow/watch/bezos-fight-with-enquirer-puts-new-twist-in-trump-hush-money-case-1489386563771,bezos fight with enquirer puts new twist in trump hush money case 1489386563771,"MEDIA_MSM,113;TAX_FNCACT_REPORTER,113;WB_2024_ANTI_CORRUPTION_AUTHORITIES,219;WB_696_PUBLIC_SECTOR_MANAGEMENT,219;WB_840_JUSTICE,219;WB_2025_INVESTIGATION,219;WB_831_GOVERNANCE,219;WB_832_ANTI_CORRUPTION,219;WB_1014_CRIMINAL_JUSTICE,219;",,"Rachel Maddow,168;Donald Trump,235;Karen Mcdougal,289;Stormy Daniels,272;Nicole Hong,96",,"-4,0,4,4,14,0,42"
2019-04-12 04:45:00 UTC,https://www.msnbc.com/the-beat-with-ari/watch/gov-jay-inslee-slams-trump-wind-turbines-create-jobs-not-cancer-1488735811873,gov jay inslee slams trump wind turbines create jobs not cancer 1488735811873,"TAX_ETHNICITY_ARI,155;TAX_FNCACT_CANDIDATE,132;USPEC_POLICY1,301;EPU_ECONOMY,301;EPU_ECONOMY_HISTORIC,301;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,324;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,324;WB_2490_NATIONAL_PROTECTION_AND_SECURITY,324;EPU_CATS_NATIONAL_SECURITY,324;TAX_FNCACT_GOVERNOR,118;CRISISLEX_C07_SAFETY,324;LEADER,58;TAX_FNCACT_PRESIDENT,58;USPEC_POLITICS_GENERAL1,58;WB_1773_CLIMATE_CHANGE_IMPACTS,278;WB_571_CLIMATE_SCIENCE,278;UNGP_FORESTS_RIVERS_OCEANS,194;UNGP_FORESTS_RIVERS_OCEANS,271;ENV_CLIMATECHANGE,201;ENV_CLIMATECHANGE,278;WB_567_CLIMATE_CHANGE,201;WB_567_CLIMATE_CHANGE,278;CRISISLEX_CRISISLEXREC,201;CRISISLEX_CRISISLEXREC,278;UNGP_CLIMATE_CHANGE_ACTION,201;UNGP_CLIMATE_CHANGE_ACTION,278;","3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#94","Ari Melber,162;Jay Inslee,145",,"0,0,0,0,16.9811320754717,0,45"
2019-04-12 05:45:00 UTC,http://www.msnbc.com/rachel-maddow/watch/bezos-fight-with-enquirer-puts-new-twist-in-trump-hush-money-case-1489386563771,bezos fight with enquirer puts new twist in trump hush money case 1489386563771,"MEDIA_MSM,113;TAX_FNCACT_REPORTER,113;WB_2024_ANTI_CORRUPTION_AUTHORITIES,219;WB_696_PUBLIC_SECTOR_MANAGEMENT,219;WB_840_JUSTICE,219;WB_2025_INVESTIGATION,219;WB_831_GOVERNANCE,219;WB_832_ANTI_CORRUPTION,219;WB_1014_CRIMINAL_JUSTICE,219;",,"Rachel Maddow,168;Donald Trump,235;Karen Mcdougal,289;Stormy Daniels,272;Nicole Hong,96",,"-4,0,4,4,14,0,42"
2019-04-12 05:45:00 UTC,http://www.msnbc.com/rachel-maddow/watch/barr-scrambles-to-rewind-spying-conspiracy-theory-embrace-1489359427929,barr scrambles to rewind spying conspiracy theory embrace 1489359427929,"TRIAL,106;TAX_FNCACT_ATTORNEY,106;SURVEILLANCE,245;",,"Rachel Maddow,89;Donald Trump,199;William Barr,127",,"-8.51063829787234,2.12765957446809,10.6382978723404,12.7659574468085,27.6595744680851,0,38"
2019-04-12 05:45:00 UTC,http://www.msnbc.com/rachel-maddow/watch/former-democratic-w-h-counsel-indicted-in-manafort-case-fallout-1489351747542,former democratic w h counsel indicted in manafort case fallout 1489351747542,"TAX_FNCACT_MANAGER,385;EPU_ECONOMY_HISTORIC,287;DEMOCRACY,17;TAX_FNCACT_LAWYER,182;WB_696_PUBLIC_SECTOR_MANAGEMENT,345;WB_840_JUSTICE,345;WB_1014_CRIMINAL_JUSTICE,345;EPU_POLICY_WHITE_HOUSE,208;TRIAL,39;TAX_ETHNICITY_UKRAINIAN,278;TAX_WORLDLANGUAGES_UKRAINIAN,278;","3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#208;1#Ukrainian#UP#UP##49#32#UP#278;3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#160","Rachel Maddow,97;Donald Trump,368;Paul Manafort,399;Greg Craig,137","White House,208","-8.33333333333333,0,8.33333333333333,8.33333333333333,15,0,57"
2019-04-12 11:30:00 UTC,https://www.msnbc.com/morning-joe/watch/former-ambassador-calls-on-congress-to-support-nato-1470773827788,former ambassador calls on congress to support nato 1470773827788,"LEADER,198;TAX_FNCACT_PRESIDENT,198;TAX_FNCACT_SECRETARY_GENERAL,242;TAX_FNCACT_AMBASSADOR,17;GENERAL_GOVERNMENT,35;USPEC_POLITICS_GENERAL1,35;EPU_POLICY_CONGRESS,35;TAX_FNCACT_SECRETARY,234;",,"Jens Stoltenberg,259;Nicholas Burns,140","Atlantic Council Fred Kempe,176","1.96078431372549,3.92156862745098,1.96078431372549,5.88235294117647,5.88235294117647,1.96078431372549,37"
2019-04-12 13:15:00 UTC,http://www.msnbc.com/morning-joe/watch/house-dem-leader-touts-party-s-first-100-days-1489894467722,house dem leader touts party s first 100 days 1489894467722,"TAX_POLITICAL_PARTY_DEMOCRAT,109;EXTREMISM,156;USPEC_POLITICS_GENERAL1,28;TAX_FNCACT_LEADER,16;",,"Hakeem Jeffries,76",,"8.88888888888889,8.88888888888889,0,8.88888888888889,15.5555555555556,0,27"
2019-04-12 13:15:00 UTC,http://www.msnbc.com/morning-joe/watch/incorrect-graphic-on-trump-numbers-still-on-his-twitter-1489881667784,incorrect graphic on trump numbers still on his twitter 1489881667784,"MEDIA_SOCIAL,226;LEADER,160;LEADER,218;TAX_FNCACT_PRESIDENT,160;TAX_FNCACT_PRESIDENT,218;USPEC_POLITICS_GENERAL1,160;USPEC_POLITICS_GENERAL1,218;EPU_ECONOMY_HISTORIC,87;TAX_WORLDMAMMALS_FOX,78;",,,"Twitter,226","-6.97674418604651,0,6.97674418604651,6.97674418604651,23.2558139534884,0,37"
2019-04-12 13:15:00 UTC,http://www.msnbc.com/rachel-maddow-show/president-eyed-ivanka-trump-lead-the-world-bank,president eyed ivanka trump lead the world bank,"ECON_DEVELOPMENTORGS_WORLD_BANK,385;ECON_DEVELOPMENTORGS_WORLD_BANK,459;ECON_DEVELOPMENTORGS_WORLD_BANK,851;ECON_DEVELOPMENTORGS_WORLD_BANK,987;ECON_DEVELOPMENTORGS_WORLD_BANK,1666;ECON_DEVELOPMENTORGS_WORLD_BANK,1951;ECON_DEVELOPMENTORGS_WORLD_BANK,2343;ECON_DEVELOPMENTORGS_WORLD_BANK,3190;TAX_FNCACT_FATHER,1335;TAX_FNCACT_FATHER,2634;TAX_FNCACT_FATHER,2804;TAX_FNCACT_FATHER,3083;CORRUPTION,1504;CORRUPTION,1554;EPU_ECONOMY,567;EPU_ECONOMY_HISTORIC,567;USPEC_POLICY1,2997;EPU_POLICY_POLICY,2997;ENV_CLIMATECHANGE,2493;WB_567_CLIMATE_CHANGE,2493;UNGP_CLIMATE_CHANGE_ACTION,2493;UNGP_FORESTS_RIVERS_OCEANS,2486;WB_2670_JOBS,1124;WB_2670_JOBS,1179;WB_2670_JOBS,1226;WB_1467_EDUCATION_FOR_ALL,1124;WB_1467_EDUCATION_FOR_ALL,1179;WB_1467_EDUCATION_FOR_ALL,1226;WB_470_EDUCATION,1124;WB_470_EDUCATION,1179;WB_470_EDUCATION,1226;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS,1124;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS,1179;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS,1226;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET,1124;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET,1179;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET,1226;TAX_FNCACT_ECONOMIST,170;TAX_FNCACT_CHIEF,160;WB_696_PUBLIC_SECTOR_MANAGEMENT,66;WB_713_PUBLIC_FINANCE,66;WB_1045_TREASURY,66;TAX_WORLDMAMMALS_BEAR,178;TAX_WORLDMAMMALS_BEAR,300;TAX_FNCACT_MATHEMATICIAN,2150;POVERTY,2407;WB_695_POVERTY,2407;TAX_POLITICAL_PARTY_REPUBLICAN,1985;CRISISLEX_CRISISLEXREC,247;CRISISLEX_CRISISLEXREC,282;LEADER,335;LEADER,781;LEADER,876;LEADER,1053;LEADER,1095;LEADER,2288;LEADER,3130;TAX_FNCACT_PRESIDENT,335;TAX_FNCACT_PRESIDENT,781;TAX_FNCACT_PRESIDENT,876;TAX_FNCACT_PRESIDENT,1053;TAX_FNCACT_PRESIDENT,1095;TAX_FNCACT_PRESIDENT,2288;TAX_FNCACT_PRESIDENT,3130;USPEC_POLITICS_GENERAL1,335;USPEC_POLITICS_GENERAL1,781;USPEC_POLITICS_GENERAL1,876;USPEC_POLITICS_GENERAL1,1053;USPEC_POLITICS_GENERAL1,1095;USPEC_POLITICS_GENERAL1,2288;USPEC_POLITICS_GENERAL1,3130;ELECTION,2673;TAX_FNCACT_DIPLOMAT,1364;EPU_POLICY_WHITE_HOUSE,648;TAX_FNCACT_CHILDREN,796;","2#New York, United States#US#USNY##42.1497#-74.9384#NY#2309;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#648;3#World Bank, District Of Columbia, United States#US#USDC#DC001#38.899#-77.0422#2002658#385;3#World Bank, District Of Columbia, United States#US#USDC#DC001#38.899#-77.0422#2002658#459;3#World Bank, District Of Columbia, United States#US#USDC#DC001#38.899#-77.0422#2002658#851;3#World Bank, District Of Columbia, United States#US#USDC#DC001#38.899#-77.0422#2002658#987;3#World Bank, District Of Columbia, United States#US#USDC#DC001#38.899#-77.0422#2002658#1666;3#World Bank, District Of Columbia, United States#US#USDC#DC001#38.899#-77.0422#2002658#1951;3#World Bank, District Of Columbia, United States#US#USDC#DC001#38.899#-77.0422#2002658#2343;3#World Bank, District Of Columbia, United States#US#USDC#DC001#38.899#-77.0422#2002658#3190","Ivanka Trump,736;Ivanka Trump,964;Ivanka Trump,1150;Ivanka Trump,2524;Ivanka Trump,2718;Ivanka Trump,2948;Ivanka Trump,3352;Donald Trump,19;Donald Trump,1885;Donald Trump,3319;Jared Kushner,3337;Leslie Stahl,2696;David Malpass,40","Bear Stearns,186;Bear Stearns,308;Treasury Department,77;White House,648;World Bank,385;World Bank,459;World Bank,851;World Bank,987;World Bank,1666;World Bank,1951;World Bank,2343;World Bank,3190;United Nations,1423;United Nations,3173","-0.690846286701209,1.89982728842832,2.59067357512953,4.49050086355786,23.6614853195164,0.172711571675302,537"
2019-04-12 14:30:00 UTC,https://www.msnbc.com/morning-joe/watch/joe-the-attorney-general-is-destroying-his-legacy-1489870403822,joe the attorney general is destroying his legacy 1489870403822,"GENERAL_GOVERNMENT,172;EPU_POLICY_GOVERNMENT,172;USPEC_POLITICS_GENERAL1,261;TRIAL,18;TRIAL,79;TAX_FNCACT_ATTORNEY,18;TAX_FNCACT_ATTORNEY,79;SURVEILLANCE,149;",,"Donald Trump,188;William Barr,100",,"-7.14285714285714,1.78571428571429,8.92857142857143,10.7142857142857,19.6428571428571,0,46"
2019-04-12 15:00:00 UTC,http://www.msnbc.com/rachel-maddow-show/white-house-pushed-retribution-scheme-targeting-sanctuary-cities,white house pushed retribution scheme targeting sanctuary cities,"TAX_FNCACT_IMMIGRANTS,844;TAX_FNCACT_IMMIGRANTS,1225;IMMIGRATION,513;IMMIGRATION,1377;WB_2670_JOBS,513;WB_2670_JOBS,1377;WB_2769_JOBS_STRATEGIES,513;WB_2769_JOBS_STRATEGIES,1377;WB_2837_IMMIGRATION,513;WB_2837_IMMIGRATION,1377;WB_2836_MIGRATION_POLICIES_AND_JOBS,513;WB_2836_MIGRATION_POLICIES_AND_JOBS,1377;EPU_CATS_MIGRATION_FEAR_MIGRATION,513;EPU_CATS_MIGRATION_FEAR_MIGRATION,1377;MEDIA_MSM,2421;EPU_POLICY_POLITICAL,630;EPU_POLICY_POLITICAL,1462;TAX_FNCACT_LEADERS,2163;BORDER,977;BORDER,1059;WB_135_TRANSPORT,824;CRISISLEX_C07_SAFETY,689;CRISISLEX_C07_SAFETY,2012;TAX_ETHNICITY_AMERICANS,14;TAX_FNCACT_AUTHORITIES,525;CRISISLEX_CRISISLEXREC,525;EPU_POLICY_AUTHORITIES,525;TAX_POLITICAL_PARTY_DEMOCRATS,1032;RETALIATE,596;CRISISLEX_T11_UPDATESSYMPATHY,1673;NATURAL_DISASTER_ICE,1403;NATURAL_DISASTER_ICE,1498;NATURAL_DISASTER_ICE,2132;TAX_FNCACT_SPEAKER,1308;LEADER,614;LEADER,1794;TAX_FNCACT_PRESIDENT,614;TAX_FNCACT_PRESIDENT,1794;USPEC_POLITICS_GENERAL1,614;USPEC_POLITICS_GENERAL1,1794;WB_644_NUTRITION,1952;WB_621_HEALTH_NUTRITION_AND_POPULATION,1952;WB_1445_STUNTING,1952;WB_1444_GROWTH_MONITORING,1952;ARREST,833;TAX_FNCACT_OFFICIALS,473;TAX_FNCACT_OFFICIALS,699;TAX_FNCACT_OFFICIALS,797;TAX_FNCACT_OFFICIALS,1201;TAX_FNCACT_OFFICIALS,1973;TAX_FNCACT_OFFICIALS,2657;EPU_POLICY_WHITE_HOUSE,63;EPU_POLICY_WHITE_HOUSE,463;EPU_POLICY_WHITE_HOUSE,1162;EPU_POLICY_WHITE_HOUSE,2257;EPU_POLICY_WHITE_HOUSE,2586;EPU_POLICY_WHITE_HOUSE,2784;TAX_FNCACT_OFFICIAL,1520;TAX_FNCACT_CHILDREN,234;SOC_USSECURITYAGENCIES,689;SOC_USSECURITYAGENCIES,2012;","1#Americans#US#US##39.828175#-98.5795#US#14;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#63;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#463;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#1162;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#2257;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#2586;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#2784;3#San Francisco, California, United States#US#USCA#CA075#37.7749#-122.419#277593#1347;3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#395;3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#743;3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#2335","Donald Trump,103;Donald Trump,2077;Nancy Pelosi,1321","Department Of Homeland Security,689;Department Of Homeland Security,2012;White House,63;White House,463;White House,1162;White House,2257;White House,2586;White House,2784;Team Trump,1902;Team Trump,2688","-5.7649667405765,1.10864745011086,6.87361419068736,7.98226164079823,25.7206208425721,0.443458980044346,416"
2019-04-12 15:00:00 UTC,http://www.msnbc.com/morning-joe/watch/blair-brexit-or-not-britain-will-remain-a-great-country-1489910339937,blair brexit or not britain will remain a great country 1489910339937,,1#Britain#UK#UK##54#-4#UK#30;1#British#UK#UK##54#-4#UK#92,"Tony Blair,106",,"8.06451612903226,9.67741935483871,1.61290322580645,11.2903225806452,14.5161290322581,0,52"
2019-04-12 16:15:00 UTC,http://www.msnbc.com/craig-melvin/watch/sanctuary-city-mayor-bronin-trump-trying-to-weaponize-families-that-are-seeking-a-better-life-1489997891748,sanctuary city mayor bronin trump trying to weaponize families that are seeking a better life 1489997891748,"TAX_FNCACT_PRESIDENT,299;USPEC_POLITICS_GENERAL1,299;EPU_CATS_MIGRATION_FEAR_MIGRATION,234;GOV_LOCALGOV,20;RETALIATE,277;TAX_FNCACT_OFFICIALS,208;LEADER,20;LEADER,332;TAX_FNCACT_MAYOR,20;TAX_FNCACT_MAYOR,332;","3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#147;2#Connecticut, United States#US#USCT##41.5834#-72.7622#CT#358","Luke Bronin,324;Yasmin Vossoughian,416",,"-1.5625,4.6875,6.25,10.9375,17.1875,0,59"
2019-04-12 16:45:00 UTC,http://www.msnbc.com/rachel-maddow-show/the-trouble-the-white-houses-pitch-greg-craigs-indictment,the trouble the white houses pitch greg craigs indictment,"LEADER,2474;LEADER,2803;TAX_FNCACT_LAWYER,151;TAX_FNCACT_LAWYER,1297;TAX_FNCACT_LAWYER,2518;EPU_POLICY_WHITE_HOUSE,177;EPU_POLICY_WHITE_HOUSE,490;EPU_POLICY_WHITE_HOUSE,1141;EPU_POLICY_WHITE_HOUSE,1320;EPU_POLICY_WHITE_HOUSE,1464;EPU_POLICY_WHITE_HOUSE,2025;EPU_POLICY_WHITE_HOUSE,2208;EPU_POLICY_WHITE_HOUSE,2280;EPU_POLICY_WHITE_HOUSE,2496;TRIAL,40;TRIAL,537;TRIAL,1743;TRIAL,2058;TRIAL,2552;","1#Ukrainian#UP#UP##49#32#UP#262;2#New York, United States#US#USNY##42.1497#-74.9384#NY#2662;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#177;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#490;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#1141;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#1320;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#1464;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#2025;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#2208;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#2280;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#2496;1#Ukraine#UP#UP##49#32#UP#659;1#Ukraine#UP#UP##49#32#UP#873;3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#144","Kellyanne Conway,1946;Donald Trump,354;Donald Trump,1882;Donald Trump,2268;Donald Trump,2601;Barack Obama,1213;Greg Craig,121;Greg Craig,405;Greg Craig,524;Greg Craig,1419;Greg Craig,3144;Paul Manafort,1829;Rachel Maddow,81;Robert Mueller,1053","Trump Justice Department,3244;White House,177;White House,490;White House,1141;White House,1320;White House,1464;White House,2025;White House,2208;White House,2280;White House,2496;Justice Department,626;Justice Department,3244","-7.36842105263158,1.05263157894737,8.42105263157895,9.47368421052632,23.859649122807,0.175438596491228,527"
2019-04-12 16:45:00 UTC,http://www.msnbc.com/rachel-maddow-show/fridays-campaign-round-41219,fridays campaign round 41219,"TAX_FNCACT_CANDIDATES,367;TAX_FNCACT_ASSISTANT,1517;TAX_FNCACT_SENATORS,655;EPU_POLICY_POLITICAL,1706;TAX_FNCACT_VICE_PRESIDENT,481;TAX_FOODSTAPLES_RICE,1280;PUBLIC_TRANSPORT,705;CRISISLEX_C07_SAFETY,1261;TAX_POLITICAL_PARTY_DEMOCRATS,453;USPEC_POLITICS_GENERAL1,453;USPEC_POLICY1,177;EPU_CATS_TAXES,177;GENERAL_HEALTH,1679;MEDICAL,1679;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,1261;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,1261;WB_2490_NATIONAL_PROTECTION_AND_SECURITY,1261;EPU_CATS_NATIONAL_SECURITY,1261;TAX_POLITICAL_PARTY_REPUBLICAN,1417;LEADER,481;LEADER,916;LEADER,1534;LEADER,1814;TAX_FNCACT_PRESIDENT,481;TAX_FNCACT_PRESIDENT,916;TAX_FNCACT_PRESIDENT,1534;TAX_FNCACT_PRESIDENT,1814;ELECTION,1377;EPU_POLICY_WHITE_HOUSE,1228;EPU_POLICY_WHITE_HOUSE,1588;","2#Iowa, United States#US#USIA##42.0046#-93.214#IA#443;2#Georgia, United States#US#USGA##32.9866#-83.6487#GA#1388;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#1228;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#1588","Susan Collin R-Maine,1057;Susan Collins,1323;Donald Trump,750;Pete Buttigieg,568;Joe Biden,491;Joe Biden,613;Kelly Sadler,1495;Bernie Sanders,545;Chris Erwin,1429","White House,1228;White House,1588;Cnn,581;Trump Communications Office,1565","2.66666666666667,4.66666666666667,2,6.66666666666667,19,0.333333333333333,279"
2019-04-12 18:15:00 UTC,http://www.msnbc.com/velshi-ruhle/watch/trump-threatens-democrats-considers-releasing-migrants-in-sanctuary-cities-only-1490065475751,trump threatens democrats considers releasing migrants in sanctuary cities only 1490065475751,"LEADER,199;TAX_FNCACT_PRESIDENT,199;LEGISLATION,187;IMMIGRATION,182;WB_2670_JOBS,182;WB_2769_JOBS_STRATEGIES,182;WB_2837_IMMIGRATION,182;WB_2836_MIGRATION_POLICIES_AND_JOBS,182;EPU_CATS_MIGRATION_FEAR_MIGRATION,182;RETALIATE,111;TAX_POLITICAL_PARTY_DEMOCRATS,25;USPEC_POLITICS_GENERAL1,25;",,,,"-6.97674418604651,6.97674418604651,13.953488372093,20.9302325581395,16.2790697674419,0,36"
2019-04-12 18:15:00 UTC,http://www.msnbc.com/andrea-mitchell-reports/watch/transgender-navy-officer-reacts-to-reversal-in-pentagon-policy-1490031171818,transgender navy officer reacts to reversal in pentagon policy 1490031171818,"BAN,116;MILITARY,16;MILITARY,291;TAX_FNCACT_NAVY,16;TAX_FNCACT_NAVY,291;TAX_FNCACT_SAILOR,298;TAX_FNCACT_MAN,316;TAX_MILITARY_TITLE_OFFICER,24;TAX_FNCACT_OFFICER,24;LGBT,11;LGBT,103;LGBT,172;LGBT,312;TAX_MILITARY_TITLE_SOLDIERS,181;TAX_FNCACT_SOLDIERS,181;",,"Taryn Mclean,282;Andrea Mitchell,340","Transgender Navy,16","-1.69491525423729,0,1.69491525423729,1.69491525423729,16.9491525423729,0,53"
